,Tiempo,X,Y
0,0.2485194206237793,4.845857620239258e-05,0.0
1,0.5053648948669434,4.76837158203125e-07,-6.443262100219727e-05
2,0.7592902183532715,-3.6656856536865234e-05,-3.618001937866211e-05
3,1.046861171722412,-5.185604095458984e-06,4.5239925384521484e-05
4,1.2910029888153076,-4.380941390991211e-05,4.351139068603516e-06
5,1.6259396076202393,5.27501106262207e-05,-4.9948692321777344e-05
6,1.8850018978118896,3.618001937866211e-05,-4.5418739318847656e-05
7,2.1554319858551025,3.635883331298828e-05,5.245208740234375e-05
8,2.4479596614837646,9.942054748535156e-05,2.2470951080322266e-05
9,2.700181484222412,1.5556812286376953e-05,-3.319978713989258e-05
10,2.9638843536376953,3.319978713989258e-05,-4.369020462036133e-05
11,3.2456157207489014,2.187490463256836e-05,-3.6656856536865234e-05
12,3.5092227458953857,9.202957153320312e-05,3.510713577270508e-05
13,3.7805256843566895,7.653236389160156e-05,-3.6716461181640625e-05
14,5.045056343078613,5.2034854888916016e-05,5.608797073364258e-05
15,5.319021701812744,3.737211227416992e-05,-4.7147274017333984e-05
16,5.586631774902344,5.364418029785156e-06,-9.357929229736328e-06
17,5.850925922393799,1.5497207641601562e-06,-1.806020736694336e-05
18,6.3098907470703125,3.1948089599609375e-05,-4.661083221435547e-05
19,6.583138704299927,2.5153160095214844e-05,-4.297494888305664e-05
20,6.880140066146851,0.00010091066360473633,1.5616416931152344e-05
21,7.159188985824585,5.1856040954589844e-05,-5.239248275756836e-05
22,7.443429470062256,4.458427429199219e-05,5.0961971282958984e-05
23,7.695110082626343,-4.172325134277344e-07,2.4378299713134766e-05
24,7.9619011878967285,3.6656856536865234e-05,-4.357099533081055e-05
25,8.230003118515015,8.553266525268555e-05,3.9458274841308594e-05
26,8.483237504959106,1.3709068298339844e-06,-3.159046173095703e-06
27,8.744167804718018,0.00010144710540771484,1.3113021850585938e-06
28,9.033710718154907,8.821487426757812e-05,-2.759695053100586e-05
29,9.28908371925354,7.456541061401367e-05,-3.3915042877197266e-05
30,9.544512033462524,1.7881393432617188e-06,-2.4616718292236328e-05
31,9.808542013168335,9.775161743164062e-05,1.895427703857422e-05
32,10.056782484054565,3.129243850708008e-05,-4.303455352783203e-05
33,10.311323642730713,1.6391277313232422e-05,3.927946090698242e-05
34,10.561621189117432,2.2113323211669922e-05,-3.701448440551758e-05
35,10.807418584823608,7.063150405883789e-05,4.678964614868164e-05
36,11.060668706893921,8.219480514526367e-05,3.9517879486083984e-05
37,11.324236869812012,2.5391578674316406e-05,4.4226646423339844e-05
38,11.574203729629517,2.6047229766845703e-05,4.6133995056152344e-05
39,11.844672441482544,2.8848648071289062e-05,-4.267692565917969e-05
40,12.092127084732056,3.0100345611572266e-05,4.392862319946289e-05
41,12.33020806312561,2.0444393157958984e-05,-4.51207160949707e-05
42,12.576919794082642,8.90493392944336e-05,2.3066997528076172e-05
43,12.906850814819336,9.447336196899414e-05,1.7881393432617188e-07
