,Tiempo,X,Y
0,0.3014857769012451,-2.002716064453125e-05,-5.2094459533691406e-05
1,0.5809171199798584,3.743171691894531e-05,-4.9948692321777344e-05
2,0.852245569229126,5.960464477539062e-07,4.8995018005371094e-05
3,1.138594627380371,3.170967102050781e-05,2.950429916381836e-05
4,1.4339816570281982,5.549192428588867e-05,-1.52587890625e-05
5,1.7499518394470215,2.378225326538086e-05,5.030632019042969e-05
6,2.023165464401245,0.00010406970977783203,-2.205371856689453e-06
7,2.3363702297210693,6.771087646484375e-05,-4.8041343688964844e-05
8,2.6191647052764893,0.00010186433792114258,-3.993511199951172e-06
9,2.9705440998077393,5.161762237548828e-05,-5.5849552154541016e-05
10,3.3063881397247314,1.0728836059570312e-06,-1.7583370208740234e-05
11,3.569646120071411,9.810924530029297e-05,-2.944469451904297e-05
12,3.876722574234009,9.232759475708008e-05,-2.4020671844482422e-05
13,4.135188102722168,9.542703628540039e-05,2.396106719970703e-05
14,4.408254861831665,5.841255187988281e-06,-1.2993812561035156e-05
15,4.670705318450928,3.4332275390625e-05,4.6133995056152344e-05
16,4.960552930831909,4.750490188598633e-05,-4.881620407104492e-05
17,5.223854303359985,1.6927719116210938e-05,4.178285598754883e-05
18,5.513237714767456,5.5730342864990234e-05,-4.762411117553711e-05
19,5.840656042098999,6.890296936035156e-05,4.8995018005371094e-05
20,6.127425193786621,7.331371307373047e-06,3.063678741455078e-05
21,6.424625873565674,0.00010401010513305664,-8.52346420288086e-06
22,6.731155872344971,7.051229476928711e-05,4.8160552978515625e-05
23,7.025357961654663,0.00010263919830322266,-2.104043960571289e-05
24,7.32117486000061,2.5153160095214844e-05,4.9054622650146484e-05
25,7.59261417388916,0.00010085105895996094,-2.014636993408203e-05
26,7.852505445480347,9.393692016601562e-05,3.55839729309082e-05
27,8.110465049743652,2.8252601623535156e-05,4.851818084716797e-05
28,8.372398614883423,0.00010120868682861328,1.5437602996826172e-05
29,8.67195987701416,1.6689300537109375e-05,-3.266334533691406e-05
30,8.91973328590393,1.4543533325195312e-05,3.522634506225586e-05
31,9.242935419082642,8.875131607055664e-05,3.7610530853271484e-05
32,9.519343137741089,1.1622905731201172e-05,-3.826618194580078e-05
33,9.786239862442017,9.542703628540039e-05,2.962350845336914e-05
34,10.059664011001587,9.399652481079102e-05,3.236532211303711e-05
35,10.3255033493042,8.887052536010742e-05,3.9577484130859375e-05
36,10.613215923309326,-4.5299530029296875e-06,1.537799835205078e-05
37,10.893094301223755,0.00010329484939575195,2.1576881408691406e-05
38,11.207163333892822,6.556510925292969e-07,1.8537044525146484e-05
39,11.477064609527588,6.41942024230957e-05,5.072355270385742e-05
40,11.724920511245728,3.701448440551758e-05,5.447864532470703e-05
41,11.993488550186157,0.0001035928726196289,-5.245208740234375e-06
42,12.281193494796753,4.26173210144043e-05,-5.27501106262207e-05
43,12.5724036693573,2.9206275939941406e-06,-2.1636486053466797e-05
44,12.88409423828125,4.929304122924805e-05,5.728006362915039e-05
45,13.161179542541504,2.3066997528076172e-05,4.661083221435547e-05
46,13.440950393676758,-2.0265579223632812e-06,7.748603820800781e-06
47,13.698208808898926,5.4955482482910156e-05,5.424022674560547e-05
48,13.981801986694336,0.00010246038436889648,9.834766387939453e-06
49,14.229161977767944,8.434057235717773e-05,3.629922866821289e-05
50,14.502114057540894,8.684396743774414e-05,3.993511199951172e-05
51,14.79205846786499,4.106760025024414e-05,4.8995018005371094e-05
52,15.089479207992554,9.483098983764648e-05,-2.8312206268310547e-05
53,15.362859725952148,3.504753112792969e-05,4.988908767700195e-05
54,15.635167360305786,3.337860107421875e-06,-1.0967254638671875e-05
