,amp,X,Y
487,4346,2.2172927856445312e-05,-4.470348358154297e-06
488,4354,2.1457672119140625e-05,-4.887580871582031e-06
489,4361,2.0802021026611328e-05,-4.649162292480469e-06
490,4369,2.0742416381835938e-05,-5.245208740234375e-06
491,4376,2.0503997802734375e-05,-6.139278411865234e-06
492,4384,2.0563602447509766e-05,-6.139278411865234e-06
493,4391,1.9788742065429688e-05,-6.079673767089844e-06
494,4399,2.09808349609375e-05,-5.841255187988281e-06
495,4406,2.1517276763916016e-05,-5.4836273193359375e-06
496,4414,2.0623207092285156e-05,-5.900859832763672e-06
497,4421,2.09808349609375e-05,-6.67572021484375e-06
498,4429,2.1576881408691406e-05,-5.602836608886719e-06
499,4436,2.086162567138672e-05,-5.602836608886719e-06
500,4444,2.1219253540039062e-05,-4.649162292480469e-06
501,4451,2.104043960571289e-05,-5.900859832763672e-06
502,4459,2.110004425048828e-05,-5.602836608886719e-06
503,4466,2.1755695343017578e-05,-5.125999450683594e-06
504,4474,2.2232532501220703e-05,-4.351139068603516e-06
505,4481,2.1696090698242188e-05,-4.5299530029296875e-06
506,4489,2.1457672119140625e-05,-5.900859832763672e-06
507,4496,2.199411392211914e-05,-6.198883056640625e-06
508,4504,2.205371856689453e-05,-5.9604644775390625e-06
509,4511,2.2172927856445312e-05,-5.4836273193359375e-06
510,4519,2.282857894897461e-05,-5.602836608886719e-06
511,4526,2.2113323211669922e-05,-5.185604095458984e-06
512,4534,2.205371856689453e-05,-5.900859832763672e-06
513,4541,2.2292137145996094e-05,-5.602836608886719e-06
514,4549,2.2292137145996094e-05,-5.602836608886719e-06
515,4556,2.2411346435546875e-05,-5.781650543212891e-06
516,4564,2.300739288330078e-05,-6.079673767089844e-06
517,4571,2.3603439331054688e-05,-7.092952728271484e-06
518,4579,2.3186206817626953e-05,-6.4373016357421875e-06
519,4586,2.282857894897461e-05,-6.67572021484375e-06
520,4594,2.378225326538086e-05,-5.364418029785156e-06
521,4601,2.3305416107177734e-05,-4.887580871582031e-06
522,4609,2.4020671844482422e-05,-5.125999450683594e-06
523,4616,2.294778823852539e-05,-5.125999450683594e-06
524,4624,2.2470951080322266e-05,-5.841255187988281e-06
525,4631,2.3066997528076172e-05,-6.377696990966797e-06
526,4639,2.2649765014648438e-05,-6.198883056640625e-06
527,4646,2.2411346435546875e-05,-5.662441253662109e-06
528,4654,2.3365020751953125e-05,-5.841255187988281e-06
529,4661,2.199411392211914e-05,-5.602836608886719e-06
530,4669,2.3066997528076172e-05,-6.556510925292969e-06
531,4676,2.2411346435546875e-05,-6.735324859619141e-06
532,4684,2.3186206817626953e-05,-6.4373016357421875e-06
533,4691,2.300739288330078e-05,-6.616115570068359e-06
534,4699,2.282857894897461e-05,-6.377696990966797e-06
535,4706,2.3663043975830078e-05,-6.496906280517578e-06
536,4714,2.2709369659423828e-05,-5.900859832763672e-06
537,4721,2.396106719970703e-05,-5.543231964111328e-06
538,4729,2.3245811462402344e-05,-5.543231964111328e-06
539,4737,2.396106719970703e-05,-5.900859832763672e-06
540,4744,2.288818359375e-05,-6.616115570068359e-06
541,4752,2.3066997528076172e-05,-6.67572021484375e-06
542,4759,2.2351741790771484e-05,-5.781650543212891e-06
543,4767,2.3663043975830078e-05,-6.735324859619141e-06
544,4774,2.3484230041503906e-05,-6.198883056640625e-06
545,4782,2.3186206817626953e-05,-5.9604644775390625e-06
546,4789,2.3663043975830078e-05,-5.602836608886719e-06
547,4797,2.4378299713134766e-05,-6.139278411865234e-06
548,4804,2.3186206817626953e-05,-6.079673767089844e-06
549,4812,2.4020671844482422e-05,-5.900859832763672e-06
550,4819,2.4318695068359375e-05,-6.735324859619141e-06
551,4827,2.3484230041503906e-05,-6.198883056640625e-06
552,4834,2.580881118774414e-05,-5.364418029785156e-06
553,4842,2.5153160095214844e-05,-5.364418029785156e-06
554,4849,2.5510787963867188e-05,-4.470348358154297e-06
555,4857,2.5331974029541016e-05,-4.5299530029296875e-06
556,4864,2.5033950805664062e-05,-5.185604095458984e-06
557,4872,2.5033950805664062e-05,-5.066394805908203e-06
558,4879,2.4080276489257812e-05,-6.198883056640625e-06
559,4887,2.4378299713134766e-05,-6.258487701416016e-06
560,4894,2.4437904357910156e-05,-5.125999450683594e-06
561,4902,2.467632293701172e-05,-6.556510925292969e-06
562,4909,2.4020671844482422e-05,-6.556510925292969e-06
563,4917,2.4497509002685547e-05,-5.185604095458984e-06
564,4924,2.5093555450439453e-05,-6.318092346191406e-06
565,4932,2.485513687133789e-05,-4.887580871582031e-06
566,4939,2.562999725341797e-05,-6.735324859619141e-06
567,4947,2.5331974029541016e-05,-7.033348083496094e-06
568,4954,2.5451183319091797e-05,-5.662441253662109e-06
569,4962,2.5570392608642578e-05,-4.827976226806641e-06
570,4969,2.5331974029541016e-05,-6.9141387939453125e-06
571,4977,2.586841583251953e-05,-4.172325134277344e-06
572,4984,2.6345252990722656e-05,-6.377696990966797e-06
573,4992,2.586841583251953e-05,-4.708766937255859e-06
574,4999,2.5212764739990234e-05,-5.4836273193359375e-06
575,5007,2.5570392608642578e-05,-6.318092346191406e-06
576,5014,2.586841583251953e-05,-6.079673767089844e-06
577,5022,2.658367156982422e-05,-5.543231964111328e-06
578,5029,2.6106834411621094e-05,-5.543231964111328e-06
579,5037,2.6881694793701172e-05,-7.152557373046875e-06
580,5044,2.6226043701171875e-05,-7.331371307373047e-06
581,5052,2.5093555450439453e-05,-4.887580871582031e-06
582,5059,2.5570392608642578e-05,-5.245208740234375e-06
583,5067,2.658367156982422e-05,-7.033348083496094e-06
584,5074,2.6285648345947266e-05,-4.470348358154297e-06
585,5082,2.658367156982422e-05,-5.185604095458984e-06
586,5089,2.6941299438476562e-05,-4.470348358154297e-06
587,5097,2.658367156982422e-05,-3.933906555175781e-06
588,5104,2.6464462280273438e-05,-3.993511199951172e-06
589,5112,2.6047229766845703e-05,-3.814697265625e-06
590,5119,2.771615982055664e-05,-4.291534423828125e-06
591,5127,2.6047229766845703e-05,-3.993511199951172e-06
592,5134,2.568960189819336e-05,-5.662441253662109e-06
593,5142,2.7239322662353516e-05,-5.304813385009766e-06
594,5149,2.562999725341797e-05,-5.7220458984375e-06
595,5157,2.6404857635498047e-05,-5.841255187988281e-06
596,5164,2.580881118774414e-05,-5.304813385009766e-06
597,5172,2.5987625122070312e-05,-5.900859832763672e-06
598,5179,2.682209014892578e-05,-6.079673767089844e-06
599,5187,2.6166439056396484e-05,-7.033348083496094e-06
600,5194,2.580881118774414e-05,-6.735324859619141e-06
601,5202,2.658367156982422e-05,-6.198883056640625e-06
602,5209,2.682209014892578e-05,-7.62939453125e-06
603,5217,2.5987625122070312e-05,-6.4373016357421875e-06
604,5224,2.6285648345947266e-05,-7.033348083496094e-06
605,5232,2.6464462280273438e-05,-5.841255187988281e-06
606,5239,2.7358531951904297e-05,-5.781650543212891e-06
607,5247,2.7477741241455078e-05,-6.377696990966797e-06
608,5254,2.7418136596679688e-05,-6.973743438720703e-06
609,5262,2.6702880859375e-05,-7.331371307373047e-06
610,5269,2.6702880859375e-05,-6.258487701416016e-06
611,5277,2.7358531951904297e-05,-7.092952728271484e-06
612,5284,2.664327621459961e-05,-6.318092346191406e-06
613,5292,2.7358531951904297e-05,-6.616115570068359e-06
614,5299,2.7418136596679688e-05,-6.854534149169922e-06
615,5307,2.6702880859375e-05,-6.4373016357421875e-06
616,5315,2.7835369110107422e-05,-6.854534149169922e-06
617,5322,2.7239322662353516e-05,-5.602836608886719e-06
618,5330,2.759695053100586e-05,-6.496906280517578e-06
619,5337,2.7477741241455078e-05,-6.318092346191406e-06
620,5345,2.7179718017578125e-05,-6.139278411865234e-06
621,5352,2.765655517578125e-05,-6.854534149169922e-06
622,5360,2.8192996978759766e-05,-7.212162017822266e-06
623,5367,2.872943878173828e-05,-5.0067901611328125e-06
624,5375,2.7239322662353516e-05,-4.649162292480469e-06
625,5382,2.8192996978759766e-05,-6.616115570068359e-06
626,5390,2.8192996978759766e-05,-6.556510925292969e-06
627,5397,2.7954578399658203e-05,-6.020069122314453e-06
628,5405,2.7894973754882812e-05,-7.033348083496094e-06
629,5412,2.7239322662353516e-05,-6.616115570068359e-06
630,5420,2.8252601623535156e-05,-6.556510925292969e-06
631,5427,2.753734588623047e-05,-6.139278411865234e-06
632,5435,2.7835369110107422e-05,-6.794929504394531e-06
633,5442,2.855062484741211e-05,-4.827976226806641e-06
634,5450,2.8371810913085938e-05,-6.496906280517578e-06
635,5457,2.8312206268310547e-05,-4.231929779052734e-06
636,5465,2.8192996978759766e-05,-6.794929504394531e-06
637,5472,2.8133392333984375e-05,-6.496906280517578e-06
638,5480,2.8848648071289062e-05,-6.020069122314453e-06
639,5487,2.8014183044433594e-05,-6.377696990966797e-06
640,5495,2.9265880584716797e-05,-7.092952728271484e-06
641,5502,2.7954578399658203e-05,-4.649162292480469e-06
642,5510,2.866983413696289e-05,-6.4373016357421875e-06
643,5517,3.0338764190673828e-05,-6.020069122314453e-06
644,5525,2.8908252716064453e-05,-6.556510925292969e-06
645,5532,2.9087066650390625e-05,-5.9604644775390625e-06
646,5540,2.8789043426513672e-05,-7.152557373046875e-06
647,5547,2.9206275939941406e-05,-5.9604644775390625e-06
648,5555,3.0100345611572266e-05,-7.62939453125e-06
649,5562,2.8133392333984375e-05,-4.470348358154297e-06
650,5570,2.9742717742919922e-05,-3.993511199951172e-06
651,5577,2.9742717742919922e-05,-6.318092346191406e-06
652,5585,2.944469451904297e-05,-4.947185516357422e-06
653,5592,2.86102294921875e-05,-3.7550926208496094e-06
654,5600,2.7954578399658203e-05,-3.516674041748047e-06
655,5607,2.8848648071289062e-05,-4.231929779052734e-06
656,5615,2.962350845336914e-05,-3.993511199951172e-06
657,5622,2.956390380859375e-05,-3.3974647521972656e-06
658,5630,2.9265880584716797e-05,-3.874301910400391e-06
659,5637,2.9742717742919922e-05,-3.814697265625e-06
660,5645,2.8789043426513672e-05,-4.827976226806641e-06
661,5652,2.8848648071289062e-05,-4.589557647705078e-06
662,5660,2.872943878173828e-05,-4.827976226806641e-06
663,5667,2.8967857360839844e-05,-4.291534423828125e-06
664,5675,2.9742717742919922e-05,-4.5299530029296875e-06
665,5682,2.9802322387695312e-05,-6.079673767089844e-06
666,5690,3.057718276977539e-05,-5.602836608886719e-06
667,5697,2.968311309814453e-05,-4.410743713378906e-06
668,5705,3.0875205993652344e-05,-7.212162017822266e-06
669,5712,3.0517578125e-05,-6.556510925292969e-06
670,5720,3.0934810638427734e-05,-5.9604644775390625e-06
671,5727,3.11732292175293e-05,-5.841255187988281e-06
672,5735,2.9802322387695312e-05,-6.556510925292969e-06
673,5742,3.057718276977539e-05,-6.198883056640625e-06
674,5750,3.129243850708008e-05,-6.67572021484375e-06
675,5757,3.0338764190673828e-05,-4.649162292480469e-06
676,5765,3.1113624572753906e-05,-6.258487701416016e-06
677,5772,3.129243850708008e-05,-6.258487701416016e-06
678,5780,3.063678741455078e-05,-6.67572021484375e-06
679,5787,3.1113624572753906e-05,-6.318092346191406e-06
680,5795,3.0338764190673828e-05,-6.377696990966797e-06
681,5802,3.165006637573242e-05,-6.794929504394531e-06
682,5810,3.0100345611572266e-05,-3.7550926208496094e-06
683,5817,3.039836883544922e-05,-5.781650543212891e-06
684,5825,3.045797348022461e-05,-3.6954879760742188e-06
685,5832,3.129243850708008e-05,-5.841255187988281e-06
686,5840,3.075599670410156e-05,-4.708766937255859e-06
687,5847,3.2007694244384766e-05,-6.556510925292969e-06
688,5855,3.135204315185547e-05,-3.933906555175781e-06
689,5862,3.2067298889160156e-05,-4.5299530029296875e-06
690,5870,3.069639205932617e-05,-4.0531158447265625e-06
691,5877,3.0159950256347656e-05,-3.4570693969726562e-06
692,5885,3.147125244140625e-05,-3.2782554626464844e-06
693,5893,3.129243850708008e-05,-4.291534423828125e-06
694,5900,3.1888484954833984e-05,-3.7550926208496094e-06
695,5908,3.081560134887695e-05,-4.76837158203125e-06
696,5915,3.11732292175293e-05,-5.4836273193359375e-06
697,5923,3.147125244140625e-05,-5.424022674560547e-06
698,5930,3.147125244140625e-05,-4.827976226806641e-06
699,5938,3.129243850708008e-05,-3.2186508178710938e-06
700,5945,3.1113624572753906e-05,-3.933906555175781e-06
701,5953,3.2007694244384766e-05,-4.172325134277344e-06
702,5960,3.230571746826172e-05,-4.5299530029296875e-06
703,5968,3.248453140258789e-05,-4.0531158447265625e-06
704,5975,3.224611282348633e-05,-4.410743713378906e-06
705,5983,3.1888484954833984e-05,-3.933906555175781e-06
706,5990,3.1948089599609375e-05,-4.649162292480469e-06
707,5998,3.2067298889160156e-05,-3.159046173095703e-06
708,6005,3.236532211303711e-05,-3.0994415283203125e-06
709,6013,3.254413604736328e-05,-2.205371856689453e-06
710,6020,3.236532211303711e-05,-3.2186508178710938e-06
711,6028,3.24249267578125e-05,-4.410743713378906e-06
712,6035,3.248453140258789e-05,-3.5762786865234375e-06
713,6043,3.272294998168945e-05,-3.2186508178710938e-06
714,6050,3.236532211303711e-05,-2.9802322387695312e-06
715,6058,3.17692756652832e-05,-2.7418136596679688e-06
716,6065,3.3020973205566406e-05,-3.2782554626464844e-06
717,6073,3.30805778503418e-05,-2.4437904357910156e-06
718,6080,3.24249267578125e-05,-3.993511199951172e-06
719,6088,3.3020973205566406e-05,-3.039836883544922e-06
720,6095,3.337860107421875e-05,-2.384185791015625e-06
721,6103,3.314018249511719e-05,-2.5033950805664062e-06
722,6110,3.272294998168945e-05,-2.384185791015625e-06
723,6118,3.3855438232421875e-05,-2.562999725341797e-06
724,6125,3.319978713989258e-05,-2.8014183044433594e-06
725,6133,3.421306610107422e-05,-3.159046173095703e-06
726,6140,3.349781036376953e-05,-1.8477439880371094e-06
727,6148,3.314018249511719e-05,-2.384185791015625e-06
728,6155,3.2901763916015625e-05,-3.0994415283203125e-06
729,6163,3.272294998168945e-05,-3.2186508178710938e-06
730,6170,3.248453140258789e-05,-3.635883331298828e-06
731,6178,3.30805778503418e-05,-3.0994415283203125e-06
732,6185,3.2007694244384766e-05,-3.635883331298828e-06
733,6193,3.319978713989258e-05,-3.933906555175781e-06
734,6200,3.24249267578125e-05,-3.874301910400391e-06
735,6208,3.3020973205566406e-05,-5.0067901611328125e-06
736,6215,3.141164779663086e-05,-4.291534423828125e-06
737,6223,3.2961368560791016e-05,-4.827976226806641e-06
738,6230,3.236532211303711e-05,-4.470348358154297e-06
739,6238,3.2782554626464844e-05,-3.516674041748047e-06
740,6245,3.254413604736328e-05,-3.814697265625e-06
741,6253,3.266334533691406e-05,-3.993511199951172e-06
742,6260,3.218650817871094e-05,-3.5762786865234375e-06
743,6268,3.260374069213867e-05,-3.874301910400391e-06
744,6275,3.272294998168945e-05,-2.9206275939941406e-06
745,6283,3.260374069213867e-05,-3.635883331298828e-06
746,6290,3.2842159271240234e-05,-3.635883331298828e-06
747,6298,3.254413604736328e-05,-3.3974647521972656e-06
748,6305,3.343820571899414e-05,-3.635883331298828e-06
749,6313,3.272294998168945e-05,-3.2782554626464844e-06
750,6320,3.3020973205566406e-05,-4.589557647705078e-06
751,6328,3.272294998168945e-05,-3.7550926208496094e-06
752,6335,3.2842159271240234e-05,-2.9206275939941406e-06
753,6343,3.325939178466797e-05,-4.5299530029296875e-06
754,6350,3.2842159271240234e-05,-3.5762786865234375e-06
755,6358,3.272294998168945e-05,-2.9802322387695312e-06
756,6365,3.2782554626464844e-05,-2.205371856689453e-06
757,6373,3.3020973205566406e-05,-3.159046173095703e-06
758,6380,3.421306610107422e-05,-4.172325134277344e-06
759,6388,3.314018249511719e-05,-2.7418136596679688e-06
760,6395,3.361701965332031e-05,-3.0994415283203125e-06
761,6403,3.3974647521972656e-05,-3.3974647521972656e-06
762,6410,3.319978713989258e-05,-3.2782554626464844e-06
763,6418,3.3736228942871094e-05,-3.814697265625e-06
764,6425,3.3974647521972656e-05,-3.4570693969726562e-06
765,6433,3.355741500854492e-05,-3.7550926208496094e-06
766,6440,3.2901763916015625e-05,-3.039836883544922e-06
767,6448,3.319978713989258e-05,-4.231929779052734e-06
768,6455,3.343820571899414e-05,-3.2186508178710938e-06
769,6463,3.439188003540039e-05,-3.5762786865234375e-06
770,6471,3.325939178466797e-05,-4.887580871582031e-06
771,6478,3.319978713989258e-05,-4.172325134277344e-06
772,6486,3.445148468017578e-05,-3.6954879760742188e-06
773,6493,3.409385681152344e-05,-3.516674041748047e-06
774,6501,3.355741500854492e-05,-3.4570693969726562e-06
775,6508,3.439188003540039e-05,-2.384185791015625e-06
776,6516,3.4332275390625e-05,-3.516674041748047e-06
777,6523,3.4332275390625e-05,-3.874301910400391e-06
778,6531,3.4332275390625e-05,-2.9802322387695312e-06
779,6538,3.3795833587646484e-05,-3.814697265625e-06
780,6546,3.451108932495117e-05,-3.0994415283203125e-06
781,6553,3.528594970703125e-05,-2.86102294921875e-06
782,6561,3.4928321838378906e-05,-4.291534423828125e-06
783,6568,3.4868717193603516e-05,-5.4836273193359375e-06
784,6576,3.5643577575683594e-05,-4.887580871582031e-06
785,6583,3.4868717193603516e-05,-3.7550926208496094e-06
786,6591,3.421306610107422e-05,-3.2186508178710938e-06
787,6598,3.4689903259277344e-05,-3.6954879760742188e-06
788,6606,3.4928321838378906e-05,-2.86102294921875e-06
789,6613,3.528594970703125e-05,-4.291534423828125e-06
790,6621,3.5881996154785156e-05,-3.516674041748047e-06
791,6628,3.528594970703125e-05,-3.159046173095703e-06
792,6636,3.49879264831543e-05,-2.682209014892578e-06
793,6643,3.612041473388672e-05,-2.5033950805664062e-06
794,6651,3.5643577575683594e-05,-2.86102294921875e-06
795,6658,3.6776065826416016e-05,-2.562999725341797e-06
796,6666,3.510713577270508e-05,-2.9802322387695312e-06
797,6673,3.522634506225586e-05,-3.2186508178710938e-06
798,6681,3.49879264831543e-05,-3.6954879760742188e-06
799,6688,3.5703182220458984e-05,-3.993511199951172e-06
800,6696,3.5703182220458984e-05,-4.351139068603516e-06
801,6703,3.5762786865234375e-05,-5.185604095458984e-06
802,6711,3.451108932495117e-05,-4.172325134277344e-06
803,6718,3.5703182220458984e-05,-3.635883331298828e-06
804,6726,3.5881996154785156e-05,-4.410743713378906e-06
805,6733,3.618001937866211e-05,-5.9604644775390625e-06
806,6741,3.618001937866211e-05,-5.066394805908203e-06
807,6748,3.5881996154785156e-05,-4.887580871582031e-06
808,6756,3.618001937866211e-05,-4.708766937255859e-06
809,6763,3.5703182220458984e-05,-4.231929779052734e-06
810,6771,3.647804260253906e-05,-3.337860107421875e-06
811,6778,3.5881996154785156e-05,-3.6954879760742188e-06
812,6786,3.635883331298828e-05,-3.0994415283203125e-06
813,6793,3.653764724731445e-05,-4.112720489501953e-06
814,6801,3.618001937866211e-05,-2.6226043701171875e-06
815,6808,3.62396240234375e-05,-4.112720489501953e-06
816,6816,3.719329833984375e-05,-3.993511199951172e-06
817,6823,3.6597251892089844e-05,-4.112720489501953e-06
818,6831,3.8504600524902344e-05,-6.139278411865234e-06
819,6838,3.725290298461914e-05,-4.649162292480469e-06
820,6846,3.6776065826416016e-05,-2.384185791015625e-06
821,6853,3.641843795776367e-05,-2.8014183044433594e-06
822,6861,3.695487976074219e-05,-5.185604095458984e-06
823,6868,3.737211227416992e-05,-6.139278411865234e-06
824,6876,3.647804260253906e-05,-4.351139068603516e-06
825,6883,3.743171691894531e-05,-3.0994415283203125e-06
826,6891,3.737211227416992e-05,-2.9206275939941406e-06
827,6898,3.719329833984375e-05,-2.7418136596679688e-06
828,6906,3.7729740142822266e-05,-2.562999725341797e-06
829,6913,3.725290298461914e-05,-2.1457672119140625e-06
830,6921,3.612041473388672e-05,-3.933906555175781e-06
831,6928,3.7670135498046875e-05,-4.470348358154297e-06
832,6936,3.719329833984375e-05,-3.516674041748047e-06
833,6943,3.701448440551758e-05,-3.159046173095703e-06
834,6951,3.7610530853271484e-05,-4.947185516357422e-06
835,6958,3.74913215637207e-05,-4.0531158447265625e-06
836,6966,3.707408905029297e-05,-3.874301910400391e-06
837,6973,3.790855407714844e-05,-2.86102294921875e-06
838,6981,3.784894943237305e-05,-4.0531158447265625e-06
839,6988,3.7610530853271484e-05,-4.887580871582031e-06
840,6996,3.6835670471191406e-05,-4.0531158447265625e-06
841,7003,3.7610530853271484e-05,-2.8014183044433594e-06
842,7011,3.826618194580078e-05,-3.039836883544922e-06
843,7018,3.838539123535156e-05,-2.1457672119140625e-06
844,7026,3.808736801147461e-05,-2.8014183044433594e-06
845,7033,3.743171691894531e-05,-2.9802322387695312e-06
846,7041,3.886222839355469e-05,-1.9073486328125e-06
847,7049,3.737211227416992e-05,-3.039836883544922e-06
848,7056,3.898143768310547e-05,-3.3974647521972656e-06
849,7064,3.790855407714844e-05,-3.337860107421875e-06
850,7071,3.8623809814453125e-05,-3.0994415283203125e-06
851,7079,3.838539123535156e-05,-3.3974647521972656e-06
852,7086,3.814697265625e-05,-3.516674041748047e-06
853,7094,3.8504600524902344e-05,-3.159046173095703e-06
854,7101,3.8504600524902344e-05,-2.384185791015625e-06
855,7109,3.8683414459228516e-05,-3.2782554626464844e-06
856,7116,3.844499588012695e-05,-2.5033950805664062e-06
857,7124,3.8504600524902344e-05,-2.8014183044433594e-06
858,7131,3.8504600524902344e-05,-2.5033950805664062e-06
859,7139,3.981590270996094e-05,-1.0132789611816406e-06
860,7146,3.93986701965332e-05,-2.562999725341797e-06
861,7154,3.904104232788086e-05,-1.4901161193847656e-06
862,7161,3.898143768310547e-05,-1.5497207641601562e-06
863,7169,3.898143768310547e-05,-1.6689300537109375e-06
864,7176,3.838539123535156e-05,-2.0265579223632812e-06
865,7184,3.7610530853271484e-05,-3.516674041748047e-06
866,7191,3.8623809814453125e-05,-3.0994415283203125e-06
867,7199,3.814697265625e-05,-2.9206275939941406e-06
868,7206,3.9637088775634766e-05,-2.86102294921875e-06
869,7214,3.904104232788086e-05,-2.1457672119140625e-06
870,7221,3.838539123535156e-05,-3.2782554626464844e-06
871,7229,3.9458274841308594e-05,-2.384185791015625e-06
872,7236,3.88026237487793e-05,-3.2782554626464844e-06
873,7244,3.844499588012695e-05,-3.0994415283203125e-06
874,7251,3.844499588012695e-05,-3.814697265625e-06
875,7259,3.898143768310547e-05,-2.6226043701171875e-06
876,7266,4.017353057861328e-05,-3.039836883544922e-06
877,7274,3.933906555175781e-05,-3.039836883544922e-06
878,7281,3.921985626220703e-05,-2.205371856689453e-06
879,7289,3.8743019104003906e-05,-2.5033950805664062e-06
880,7296,3.9517879486083984e-05,-2.205371856689453e-06
881,7304,3.999471664428711e-05,-3.0994415283203125e-06
882,7311,3.981590270996094e-05,-3.039836883544922e-06
883,7319,3.892183303833008e-05,-2.2649765014648438e-06
884,7326,3.9696693420410156e-05,-2.7418136596679688e-06
885,7334,4.0650367736816406e-05,-3.159046173095703e-06
886,7341,3.9458274841308594e-05,-2.9802322387695312e-06
887,7349,3.921985626220703e-05,-3.0994415283203125e-06
888,7356,3.9637088775634766e-05,-3.039836883544922e-06
889,7364,4.017353057861328e-05,-2.086162567138672e-06
890,7371,3.987550735473633e-05,-2.7418136596679688e-06
891,7379,3.9696693420410156e-05,-2.6226043701171875e-06
892,7386,4.0531158447265625e-05,-1.9669532775878906e-06
893,7394,3.981590270996094e-05,-2.3245811462402344e-06
894,7401,3.921985626220703e-05,-2.4437904357910156e-06
895,7409,4.00543212890625e-05,-2.0265579223632812e-06
896,7416,4.0411949157714844e-05,-2.086162567138672e-06
897,7424,4.0411949157714844e-05,-1.9669532775878906e-06
898,7431,4.106760025024414e-05,-2.6226043701171875e-06
899,7439,4.0531158447265625e-05,-2.8014183044433594e-06
900,7446,4.035234451293945e-05,-3.159046173095703e-06
901,7454,4.0531158447265625e-05,-2.4437904357910156e-06
902,7461,3.993511199951172e-05,-2.6226043701171875e-06
903,7469,4.0411949157714844e-05,-2.7418136596679688e-06
904,7476,4.00543212890625e-05,-3.2782554626464844e-06
905,7484,4.011392593383789e-05,-2.4437904357910156e-06
906,7491,4.124641418457031e-05,-2.562999725341797e-06
907,7499,3.993511199951172e-05,-2.0265579223632812e-06
908,7506,4.0411949157714844e-05,-1.6689300537109375e-06
909,7514,3.999471664428711e-05,-2.4437904357910156e-06
910,7521,4.094839096069336e-05,-3.2186508178710938e-06
911,7529,4.0590763092041016e-05,-3.4570693969726562e-06
912,7536,4.0650367736816406e-05,-2.7418136596679688e-06
913,7544,4.082918167114258e-05,-2.3245811462402344e-06
914,7551,4.166364669799805e-05,-2.6226043701171875e-06
915,7559,4.208087921142578e-05,-1.8477439880371094e-06
916,7566,4.13060188293457e-05,-2.562999725341797e-06
917,7574,4.190206527709961e-05,-2.384185791015625e-06
918,7581,4.166364669799805e-05,-2.682209014892578e-06
919,7589,4.1544437408447266e-05,-2.1457672119140625e-06
920,7596,4.1365623474121094e-05,-1.6689300537109375e-06
921,7604,4.076957702636719e-05,-2.2649765014648438e-06
922,7611,4.208087921142578e-05,-1.7881393432617188e-06
923,7619,4.1604042053222656e-05,-1.7881393432617188e-06
924,7627,4.1484832763671875e-05,-2.2649765014648438e-06
925,7634,4.208087921142578e-05,-2.384185791015625e-06
926,7642,4.2557716369628906e-05,-1.9669532775878906e-06
927,7649,4.273653030395508e-05,-1.6093254089355469e-06
928,7657,4.1425228118896484e-05,-2.3245811462402344e-06
929,7664,4.220008850097656e-05,-1.6689300537109375e-06
930,7672,4.2557716369628906e-05,-2.562999725341797e-06
931,7679,4.285573959350586e-05,-1.6689300537109375e-06
932,7687,4.285573959350586e-05,-1.2516975402832031e-06
933,7694,4.1961669921875e-05,-1.1324882507324219e-06
934,7702,4.202127456665039e-05,-1.9073486328125e-06
935,7709,4.220008850097656e-05,-2.086162567138672e-06
936,7717,4.112720489501953e-05,-3.635883331298828e-06
937,7724,4.214048385620117e-05,-2.086162567138672e-06
938,7732,4.202127456665039e-05,-1.9073486328125e-06
939,7739,4.2498111724853516e-05,-1.9073486328125e-06
940,7747,4.3272972106933594e-05,-2.682209014892578e-06
941,7754,4.279613494873047e-05,-2.4437904357910156e-06
942,7762,4.26173210144043e-05,-1.4901161193847656e-06
943,7769,4.2438507080078125e-05,-2.562999725341797e-06
944,7777,4.285573959350586e-05,-2.8014183044433594e-06
945,7784,4.267692565917969e-05,-2.8014183044433594e-06
946,7792,4.2498111724853516e-05,-3.4570693969726562e-06
947,7799,4.3272972106933594e-05,-1.5497207641601562e-06
948,7807,4.369020462036133e-05,-1.6689300537109375e-06
949,7814,4.291534423828125e-05,-2.682209014892578e-06
950,7822,4.273653030395508e-05,-2.8014183044433594e-06
951,7829,4.309415817260742e-05,-1.7881393432617188e-06
952,7837,4.309415817260742e-05,-2.562999725341797e-06
953,7844,4.267692565917969e-05,-1.8477439880371094e-06
954,7852,4.297494888305664e-05,-1.1920928955078125e-06
955,7859,4.3272972106933594e-05,-1.9669532775878906e-06
956,7867,4.374980926513672e-05,-1.7285346984863281e-06
957,7874,4.315376281738281e-05,-4.172325134277344e-07
958,7882,4.285573959350586e-05,-2.086162567138672e-06
959,7889,4.3332576751708984e-05,-1.1324882507324219e-06
960,7897,4.3272972106933594e-05,-1.5497207641601562e-06
961,7904,4.488229751586914e-05,-1.6093254089355469e-06
962,7912,4.500150680541992e-05,-1.3113021850585938e-06
963,7919,4.4345855712890625e-05,-1.6689300537109375e-06
964,7927,4.482269287109375e-05,-6.556510925292969e-07
965,7934,4.4345855712890625e-05,0.0
966,7942,4.416704177856445e-05,-1.0728836059570312e-06
967,7949,4.3392181396484375e-05,-1.5497207641601562e-06
968,7957,4.380941390991211e-05,-2.205371856689453e-06
969,7964,4.4465065002441406e-05,-1.9073486328125e-06
970,7972,4.4286251068115234e-05,-2.2649765014648438e-06
971,7979,4.470348358154297e-05,-1.430511474609375e-06
