# EMCCD raw fluorescence data file (1 ions, 2 traces)
# trace names: 'rsbRad2' 'bsbRad2'
# format:
# | signalSlot | countcycle 1 .....
# |            | trace 0 | trace 1 |
# |            | ion 0   | ion 0   |
8.6e-005	35	198	186.75	119.75	105.5	215.75	119	213	136.5	109.25	192.5	225.75	111.5	120	117.5	172.75	188.75	200.25	202.25	112	214.5	203	109.75	115	202.5	120	120	107.5	200	167	214.5	200.25	193.25	213.5	211.25	111.5	205	197.25	112.75	188.5	213	198	204.25	191.5	199	188.25	103.25	218.75	184	124.25	119	194.5	186.75	203.5	204.25	172.5	181.25	186.75	114	117.5	192	219.25	122	208.5	201	200	194.75	129.75	193.5	169.25	177	
9.46e-005	35	183.25	166.5	114	112.5	174.75	119.75	207	115.25	189.75	119.25	170.75	113	201.5	188.25	195.25	114.5	213.75	186.25	183.5	199	185.75	198.5	113.75	215.75	192.75	105.5	211.75	118	202.5	111	186	120.75	206.25	116.75	200.25	116.75	221	215.25	231.5	230	116.5	181	186.25	113	185.75	210.5	201.5	185	202.25	122	222	200.5	205	211.25	189.25	231.25	194.75	211.25	221.5	112.75	236.5	202	193	189.5	214.5	193.75	228.25	109	209.5	117.75	
0.0001032	35	201	189.75	205.5	219.25	156.5	210.5	196.25	206.5	120.5	191.25	108.75	202.5	203.75	190.25	204	114.25	173.5	111.75	210.5	111.25	190.5	119.5	214	234	219.25	191.25	188.25	111.75	118.75	204.25	217.5	191.75	205	178.75	188.75	188	196.25	197.5	237.5	195.5	115.25	202	218.75	202.5	196.75	119.75	109.25	247.5	192.25	119	213.75	193.25	213.25	200.75	205.75	110.25	222.75	117.25	187.25	116.5	203.75	197.25	197.75	110.5	212	133	223.25	113	187	132.25	
0.0001118	35	166.25	118.25	211.5	206.25	202	194.75	182.5	114.25	204.5	219	118.5	202	193.75	189.5	191	215.75	198.25	183	216.25	199.5	216.25	200.5	202	182.75	221	182.5	224.5	119	114.25	193.75	163.75	185.75	109	192.75	124.25	106.5	191.25	201	220.75	194.5	218	175.5	185.5	201.75	115.25	186.5	203.75	109.5	215.25	120.75	213	111.75	202.75	214.75	222	227.5	189.5	115	218.5	111	190	126.25	202.25	211.5	124.5	209.75	208.75	194.25	187.25	115	
0.0001204	35	183	180.25	206.25	203.5	175.75	214.5	209.5	122.75	111.25	228.25	196.25	184.5	172.75	120.5	176.25	214.75	190.25	203.75	199.5	198	190.5	207.75	182.5	201	112.25	199.75	114.5	122.25	212	205.25	169	197.25	184.5	206.25	205.25	231	208.25	190.5	187.25	115	209.25	205.5	179.75	117.25	194.75	208.5	105.75	106	186.25	125.5	115	195	225.25	119.25	179.25	177	241.75	132.5	210.75	187.75	196.75	193.75	213.75	114.25	193.75	183.5	190	189.25	236.25	196	
0.000129	35	181.75	191.25	197.75	198.25	185.25	215.25	160.25	109.25	216	114	227	176.75	180.75	186.25	192.75	198.5	158.25	204.5	111.25	218.5	220	177	104.75	113.25	176	206.5	168	117	199	113.5	206.5	198.25	170.75	196.75	186.5	208.25	188	105.25	180.25	198.5	192.75	111.75	191.75	108.75	119.25	197	187.75	192	207	113.5	239	184.75	216.5	203.25	113	218	202	191.5	119.5	177.25	125.75	188	180.25	190.5	202.25	228.75	174.25	194	103.25	179.25	
0.0001376	35	191.75	196	115	131.5	194.75	198	204.5	188.25	188.75	194.75	207.75	122.25	186.5	109.5	207.75	209.5	184	122.25	179	192.25	123	172.5	206	110	240.5	114	185.25	204	122.25	202.25	212	177.75	113	183.75	221.5	119.25	198.75	182.75	211.25	116	201	189.25	194	230.25	118.25	193.75	175.5	200.25	207.5	221	114	113.5	193	208.5	214.5	124	194.25	216.25	110.75	112.75	113.75	215	170	122	198	199.75	112.75	112.75	205.5	211.5	
0.0001462	35	106.5	196.75	198.5	197.25	188.75	226.75	210	124.5	216.75	185.75	186.25	112	206.5	117	189.75	188	118	125	214	192.75	173	230.25	231	116.25	221.75	110	166	212.5	116.25	117	215.5	210.25	181.75	213.5	215.5	184.25	200.5	201	182.75	186.75	187	212.5	179.5	182.25	201.5	197.75	162.75	112.25	222.25	201.25	192.75	215.5	205.5	201.5	228.75	224	234.5	224	122.25	117	190.25	190.25	190.25	210.75	208.75	120.5	111	212.75	214.75	122.25	
0.0001548	35	190.25	121.25	109.25	216	234.5	109.25	210	123.5	192.5	128	107.75	208.25	231.25	222.25	194.75	117.75	214.25	226.25	192.25	186.75	212.5	125.25	125.25	182.5	117.75	200.5	209.5	112.5	188.25	111.5	226.25	192.75	194	184.75	128.25	195	188	119.5	196.5	186.25	108.5	127.5	191.25	197.75	199	186.25	194.5	208.75	197	239.25	118.5	208.5	202.5	116.5	190.5	193.75	198.75	112.75	226.25	177	183.5	190.5	127.5	205.25	198.25	231.5	190.25	111.5	240.25	192.75	
0.0001634	35	114.25	110.75	229.25	182.75	197	182.75	129	202.25	199.5	109.25	111.75	175.5	212	202.5	196	223.75	178	236	239.25	212.75	215	202.75	213.5	115.5	215	186.25	211.25	190.25	190.5	128.75	164.75	120.25	118	191.25	184	178.75	180.5	195.5	176.25	180.75	119.5	196.75	181.75	211.75	194.5	203	194.25	193.25	206.5	221.5	213.5	232.25	217.25	205.25	113	205.25	121	115	200.25	207.5	216.5	190.5	174.5	118.75	184.5	192.75	188.25	174.75	186.5	232	
0.000172	35	122	204	159.5	113.25	197.75	211.25	212.25	109.25	119.25	120.5	108.5	108	207.25	212.5	117.75	113.75	212	106.25	111.5	201.25	110.75	225.5	202	111.75	207.75	111.25	195	119	123.75	193.5	195.75	118.25	214.75	226.75	194.25	189.75	121.25	199.25	110.25	113.75	190.75	180	212.5	182.25	210	215	125.5	118.25	223.25	197.5	207	180.25	232	185.5	210.25	222.25	196.25	189	113.75	109.5	204	119.75	205.75	221.75	210.5	224.5	119	202.5	195	188.25	
0.0001806	35	194	189	192	118.75	203.5	202	111.25	127.75	109	203	176.5	190.25	210	199	213.5	122.75	204.25	182.5	125.75	118	218.75	187	200.25	122.75	184.5	193.5	128.25	112.25	211	177	132	126.25	233	112	169.5	108.75	195	205.5	198.25	188.5	213	203.75	209.75	209.5	203.75	238	208.75	177.5	128	190	119.25	180.5	194.25	186.25	209	203.75	191.75	220	180.25	116.5	219.25	194	198.5	208.75	177.75	198.25	115.75	122.5	193.5	235.5	
0.0001892	35	207.75	216.25	222.25	219	194.25	184.75	202.5	198.5	221.75	187.75	201.5	179.5	113.75	202.5	111	231	207	207.25	211.25	203	197.5	197.25	202.25	212.25	201.25	115	193.75	187	208.25	205.75	194.25	194.25	194.25	123	218	202	172.25	119.5	115.5	178.5	198.5	187.75	180.5	213	229	202.25	191.25	195.5	186.75	173	120.75	194.25	209.25	214.25	198.5	135	196.25	126.75	132.75	200.25	194.5	117.25	123	186.75	213	210.75	207.5	105	214.5	203.25	
0.0001978	35	193.75	212.25	207	208.75	218.5	107.25	203.25	181.25	199	201.75	125	207.75	227.25	203.25	209.25	189.5	224	216.75	199.5	227	207	221.5	193.5	189.5	200.5	207.25	187	175.25	201.25	104.25	176.75	208	202.25	108.75	187	229.25	194.25	203.5	192	220.5	218.5	195.25	114.75	112.75	209.5	205.75	191.25	178.25	200.25	120.5	213.75	192.75	123.75	221	117.75	204	206.5	172.75	118.5	209.5	193.75	106.25	192	118.5	212	123.25	200.5	122.75	182.5	119.75	
