# EMCCD raw fluorescence data file (1 ions, 2 traces)
# trace names: 'carrier dopp cool' 'carrier SB cool'
# format:
# | signalSlot | countcycle 1 .....
# |            | trace 0 | trace 1 |
# |            | ion 0   | ion 0   |
6.633e-005	10	109.75	116.5	174.5	116.75	110.25	119.25	121	125.75	194	120.75	127.75	117.25	109.5	181.25	205.25	113.75	163.5	174	117.75	120.75	
6.732e-005	10	112	115.75	113	123.75	172.75	112.25	118.5	112	166.5	127	157.5	107.25	132.75	115.5	123.75	109.25	152.5	178	169	115.5	
6.831e-005	10	169.25	198	126.5	126.5	112.25	115	121.25	117.75	110.25	110	179.75	121.75	120.5	117.75	165.75	123	173	170	119.75	125.25	
6.93e-005	10	120.5	110.75	129	115.75	167.25	130	126	126.75	117.75	118.5	125.75	116.25	107.25	179.5	116	127.25	117.5	116	165.75	113.5	
7.029e-005	10	118.25	123.25	114	113.5	112.5	105.5	131.25	161.25	120	113.25	162	119	175	118.75	174.5	183.5	113.75	114	107.5	129.75	
7.128e-005	10	116	169.25	126.25	163.5	116.25	124.25	163.5	116.5	165.75	113.25	126.25	111	180.25	112	118.25	115	187.75	125	123	155.75	
7.227e-005	10	123.5	118.25	197.25	122.75	115.25	113.75	115	123.5	111.5	112.75	200.5	163.25	112.25	111.5	111.75	128	110.75	184.25	112.5	112.75	
7.326e-005	10	145	167.25	168.25	113.75	124.25	160.75	117	197.75	122.5	112	111	194	148.75	180.5	183	173.25	119.25	114	196.5	116	
7.425e-005	10	114.5	122.25	164.25	124	162	122.25	182	122	120.75	114.75	186	178.75	183.5	169.75	116.75	177.25	103.75	113.75	121	175.25	
7.524e-005	10	115	203.25	116.5	169.25	120.25	155.75	165.5	166.75	112.25	117.5	116.5	157.75	180.25	120.75	159.5	195	178	198.25	175	193	
7.623e-005	10	121.25	152.5	181.25	181.75	167	162.5	118.25	180	118.25	177.5	119.75	161.5	174	178.5	183	118.75	117.75	108.5	184.25	164.25	
7.722e-005	10	155.25	180.25	112.75	113	170	194.75	177	120	174.75	183.5	111.25	168.5	196	196.75	110	177.25	127.5	119.75	126.5	178	
7.821e-005	10	177	153	166.25	173.75	159.25	212.5	114.75	164.25	173	174.75	113	118.25	174.25	168.75	184	171.75	113.75	169.75	122.75	201	
7.92e-005	10	175	114.25	125	192	140	177.75	109.75	181	161.25	193.5	124.5	165.75	118.75	167.25	200	112.75	116.25	195.5	118.25	172.25	
8.019e-005	10	113	205.25	113.25	176	130	179.75	166.5	158	200.25	169.5	118.25	171	127.25	163.75	122	116.75	113.25	189.5	200.5	195.75	
8.118e-005	10	172.25	185.75	194	194.5	122.25	124.5	111.5	180.5	113.5	123.25	167.75	171.5	160.75	176.5	119.5	170.5	179.25	184.25	123.5	111.5	
8.217e-005	10	168.75	113.25	176.75	169	117.75	169.75	177.75	123.5	111.75	116.5	118	119	179.75	181.75	126	109.5	166.5	116	173.75	186	
8.316e-005	10	173.5	169.75	117.25	122.5	170.75	161	121.5	192.75	173.75	116.75	115.75	119.25	188.5	184.75	172.25	114	172.5	153.75	172.5	127.75	
8.415e-005	10	158.25	119.75	167	113.25	167	122.5	177.5	181.25	118.25	173.5	159.75	121.75	175.75	113.75	201.5	161.5	120.75	174.5	115.25	178.5	
8.514e-005	10	167.5	170.75	168	119.5	109	108	206.25	127	169.25	169.5	120.25	188.5	113.75	106.25	175.75	182	173.25	190	115.75	167.25	
8.613e-005	10	181.25	162.5	164.5	116	170.5	111.25	117.5	129.25	119	184.5	117.25	121.75	108.5	118.75	128.5	113.75	122.75	197.75	121.75	108	
8.712e-005	10	124	104.75	117.25	117.5	111.5	117.5	113	168.25	118.25	113.5	165.75	123.5	107.75	115.25	112.5	113	113.25	114.75	180.75	114.75	
8.811e-005	10	119.25	116.75	119	183	117	183.75	125.5	126.5	113	116.75	185	170.25	107.5	109	125.25	116.25	186.25	168.75	160.75	113.25	
8.91e-005	10	177	122.5	165.75	116	122.5	126.75	193	124.75	121.25	125	123	126	118.25	114.5	113.25	119.5	121.25	123.5	107.5	122.75	
9.009e-005	10	105.75	114.5	165.75	124	109.25	111.25	116.75	113.25	113.5	128	121.75	121.25	118	199.5	186.5	202	125	165.5	186	184.25	
9.108e-005	10	167.75	117.25	116.5	177	169	120	106	162	121.75	171.75	116.25	112.75	116.5	112.5	133.25	115.75	179	126.25	119.25	123.5	
9.207e-005	10	111.5	108.75	182	182.5	157.25	172.75	166	120.25	117.5	175.5	114	187.5	114.5	173	175.25	115	141.75	168.75	119.25	108.75	
9.306e-005	10	179	122.75	113.25	181.5	110.5	115.25	190	181.5	116	177.5	118.5	125.5	121.75	152	124.25	120.25	173.5	122.5	175	119.25	
9.405e-005	10	179.25	112.75	114.25	126	158	176	180.75	175	113.75	116.75	118	164	113.5	186.75	176	167	123.25	172.5	123.25	171.75	
9.504e-005	10	114.5	116	115.5	181.25	118.75	166.75	177.75	167	108.25	171.75	122.75	197.75	181	182.5	121.75	158.75	114.5	165.75	114	119	
9.603e-005	10	118.75	170.25	113.75	168	114	180.25	166	163.75	126.75	121	116	183.25	182.25	151	121	173.25	152.75	114	177.5	167.75	
9.702e-005	10	118.5	169.25	175.25	175.75	152.75	168.75	163	177.75	124.75	123.5	112.5	188.75	114.25	154.5	113.25	118.75	123.75	179	105.75	156.5	
9.801e-005	10	130.25	171.5	166.5	163.75	170	186.75	175.5	170.25	114.25	186.5	127.5	179.25	169.25	189.75	157	185.5	118.25	121.75	121.25	168.25	
9.9e-005	10	121	164.25	195	180	119.25	107.75	211	187	191.5	186	178.25	185.5	114	181.75	123	139	116.75	188.5	153.25	174	
9.999e-005	10	118.5	201.5	177.75	163	192.75	189.5	121	174.75	183.75	170.25	184	204.25	159.75	179	165.75	116.5	164	205	167.75	184.25	
0.00010098	10	177	117.75	168.25	164.5	164.25	116.5	121	178	108.75	190.25	153.5	196.25	217.5	201.75	122.75	178.5	190	176	187.75	115.5	
0.00010197	10	115.25	129.25	180.25	168.5	115.5	135.5	110.5	183.25	182.75	167.5	173.25	119	172.75	116	199.25	120.5	164	119.75	186.25	119.25	
0.00010296	10	121	116.75	163.75	113.5	109.5	122.5	116.5	111.75	170.75	183	159	117.75	207.25	129	121.5	160.5	131.25	124	123.75	159.25	
0.00010395	10	125.75	174	159.5	118.25	120.25	129.25	179.25	177.75	169.5	190	127.25	176.5	178.75	173.25	119	192.75	195.25	190	105.5	169.5	
0.00010494	10	178	116.5	185.5	165.5	120	178.5	178.5	125.75	120.75	121.25	177.5	116.5	187.25	164.25	121	123.75	162.25	125.75	176	122	
0.00010593	10	162.5	116.75	174.75	190.5	157.75	170.25	126.5	109.5	177.25	152.25	162.75	191	109	116.75	198.25	119.75	113.5	121.25	166	108.25	
0.00010692	10	115	152.75	187.5	150.25	174.75	190.5	172.5	191.5	127.25	111	123.75	109.25	119	112	193	117.75	169.75	116.75	110	119.5	
0.00010791	10	189.5	123.75	172.25	117.75	112	168.25	121.25	111.75	122.75	124.75	163	115.5	170.75	178.25	114.5	165.75	191.5	113	112	113.25	
0.0001089	10	173.75	192	175.5	113.75	116.5	166.25	111	114	162.5	114.25	167.25	126.5	190	110.25	188	162.75	118.25	113.75	129.75	172.75	
0.00010989	10	112.5	114.25	113.25	113.5	108.75	115.75	126.5	109	154.25	116.25	196	115.75	118.5	168.75	200.5	187	130.25	120.75	177	114.5	
0.00011088	10	197.25	121.75	164.75	116	112.5	109.75	175.25	120	123.75	115	113.75	114.5	121.75	117.5	195.25	113.5	194.25	124.75	162.25	113.25	
0.00011187	10	176.5	112.75	162	115.5	162.25	123	188	172.75	168.75	123	185.25	182.75	160.5	122.5	111.25	119.25	120.5	177.75	114.25	181.75	
0.00011286	10	106.5	162	186.5	158	122.75	115.75	115.75	117.25	182	187.5	128	112.75	114	169.5	109	165.75	117.75	172	115	120.75	
0.00011385	10	120.25	119.25	163.25	184.25	179.25	176	195.75	116.5	173	111.5	123.25	165.75	178.25	110.25	168.75	161	184.5	118	148.5	107.75	
0.00011484	10	123.75	110.5	166.75	166	177	128.5	170.5	115	121.25	108.75	118.75	168	172.25	114.25	122.75	182	119.75	119	120.25	116	
0.00011583	10	166	115.75	188.75	165.5	178.75	174.5	172.25	110	125.5	117	170.5	156.25	185	117.75	184	120.25	121.75	120.5	163.25	174.5	
0.00011682	10	163.75	141	121	111	128.5	184.25	170.25	113	162.5	178	120.5	122.75	122.5	170.5	113.75	107	183.75	183.5	115.75	186.75	
0.00011781	10	126	163.5	187	125.75	187	194.5	125	168.5	180.5	177	112	118.5	187.25	118.5	183	193	176.25	170	120.75	112.5	
0.0001188	10	164.75	160.5	179	119.5	165	107.75	172.75	113.5	180.5	163.75	179	168.75	190.25	191.5	187	185.75	112.75	161.5	112.75	156	
0.00011979	10	167	116.75	122.25	161.5	116.5	167.75	176	118.25	123.5	179.25	120.5	109.5	112.75	108.75	123.5	137	113.5	172.75	171	126.5	
0.00012078	10	158.5	195	120.5	109.5	109.25	170.75	165.25	181	185.75	177.5	124.75	183	173	111.75	169.75	183.5	168.75	174.5	174.5	174	
0.00012177	10	114.75	185	189.75	127	147	171.25	121.75	173.75	179.75	177.75	166.75	174.25	197.25	188.25	181.25	188	121	192.25	164.25	181.5	
0.00012276	10	185.5	115	198.25	112.75	115	117	161.75	130.5	183.25	201.5	168.25	109.75	114.25	116	159.5	114.5	181.75	123	193.25	185.5	
0.00012375	10	168.75	166.25	115.25	120.5	192.5	117.5	122.25	123.75	110.75	165.5	158.5	182	114	162.75	185.75	118.5	124.5	197.75	173	200.75	
0.00012474	10	171.75	208.75	114.5	155.75	180.25	179	125.5	167.75	122.25	123.75	128.75	113.25	183.75	111.25	114.25	110.25	121.25	166.5	119.25	122.5	
0.00012573	10	119	125	188.25	179.75	176	112.25	172	120.25	165	178.75	167	117.5	188.25	182.25	171.25	115.75	132.75	123	183.25	115.5	
0.00012672	10	169.75	115.5	194	118.5	122.75	207.5	190.25	118.5	185.75	121.25	160.25	119.25	175.75	119.25	186.75	109	161	115.75	120.25	120.5	
0.00012771	10	127.75	112.75	168.75	124.25	115.75	113.75	112	116.25	167	121	120	112	175	177.25	115.75	173.5	172	175.25	166.5	168	
0.0001287	10	107.5	107.5	178.75	174.75	123	115.5	114.75	114.5	116.75	129.75	169.5	111	169.75	125.5	173.5	168	117	115	112.25	159.25	
0.00012969	10	196.25	116	191.5	122.5	178.25	218	124	125.75	112	118.25	182	120.75	118.75	126.75	183.75	163.75	124	130	123.25	188.25	
0.00013068	10	171.5	117.5	176	120.75	180	128.25	169	164	122	123.75	124	115.25	120	119.25	118.75	127.75	118.5	201.5	116.5	115.5	
0.00013167	10	120.75	110.25	113.25	116.5	119	110.25	172.75	167.75	189.5	176.5	120.5	201	121.25	114	125.25	118.5	120	111.25	173	156.25	
0.00013266	10	112.25	165.25	166.5	111	175.5	115	176.5	110.75	129	114.5	176.5	177.75	126	116.25	171.75	182	183	117	201.25	113	
0.00013365	10	183.75	185.75	161	187.5	170.75	124.75	178	115.75	183.75	193.25	127.5	178	166.25	204.5	129.25	122.75	189.75	149.5	114.5	133.5	
0.00013464	10	212.25	124.5	177.5	167.25	176.75	109.5	113.75	205	107.75	124.25	195.5	178.25	181.75	171.5	179.25	178.75	173.5	141	115.25	163.75	
0.00013563	10	165.5	182.75	111.5	165	215.75	186.25	157.5	112.75	121.75	180	171.25	109	128.5	181.75	121	171.5	112.75	119	118	182.75	
0.00013662	10	115.25	187.75	119.5	180.5	164.75	116.75	184.5	224	122.5	159.25	115.75	159.25	196.75	177.5	174	156	122.5	184	176.5	117.5	
0.00013761	10	130.5	181.75	121.25	170	125.25	179.75	152.25	206	112.25	113.25	168.5	117.5	177.25	189	123.5	117.25	122.5	169.75	172	179.25	
0.0001386	10	112.5	185	116.75	179.75	189	119.5	116	168	118	185.25	113.75	115.5	117.25	169.75	118.5	159.5	166.75	162.75	123.25	169.5	
0.00013959	10	176.25	127.25	126	174.25	187.25	123.75	168.25	196.75	191.5	176.75	174.75	107.5	190.25	181.25	161.5	182	185	160.5	187	178.5	
0.00014058	10	191.75	120.5	166	199	200.5	116.25	183	190	200.5	118.25	113.5	176	163.5	196	162	121	129	159.5	128	172.25	
0.00014157	10	191.75	166.75	186.5	166.5	177.25	188.75	131.25	115.5	195.5	165.75	122.25	111.5	184.25	176.5	205.25	162.5	112.75	117.5	122.25	121	
0.00014256	10	170.75	179.25	167.5	119.25	163.75	185.25	113.75	114	117.75	116.75	167	193.25	123.75	111	119.5	124.25	113.25	108.25	171.5	178.5	
0.00014355	10	176.25	174	122.5	182.5	111.75	127	178	121.5	171.75	185.25	182.5	160.5	117.5	113.75	153.5	165	154.25	173.5	175	117.5	
0.00014454	10	188.5	127.75	114.75	147.75	178.75	121.5	183.25	115	164.5	111.25	111.25	112	191.75	175.5	166.75	114.25	196	186.5	117.5	172.75	
0.00014553	10	185	110	118.75	125	117.25	178.5	123	107.25	116	175.25	110.25	191	173.5	164.5	168.25	130.5	112	116	183.25	182.5	
0.00014652	10	115	184.25	186.5	184.25	130.75	133.75	118.25	122.75	122	187.75	120.75	180.25	171.25	192.75	127.25	119.75	161.5	127.25	109.5	120.25	
0.00014751	10	117.75	114.25	121.25	119.25	175	117.5	177.5	122.75	118	120.75	115	122.25	117.75	113.75	176.5	121.5	185.5	194.75	128.25	123	
0.0001485	10	118.75	126.25	136.75	115	169.75	113.5	123.75	151.25	178	186.75	116.75	173.75	173.5	117.75	114	124.25	124.5	116	201.75	164	
0.00014949	10	163	176	116	122	107.75	111.25	120.75	111.5	115.5	118	166.75	125	173	119	161	170	150.25	118	164.75	110.75	
0.00015048	10	115.5	120.25	192.75	194.5	118.5	112.25	144.25	125.25	120.5	119.5	118	156.5	198	109.5	120.75	113.5	124.75	115.5	173.25	131.25	
0.00015147	10	121	111.5	162.5	126	112.5	169	114.75	168.75	115.5	173.75	183.75	116	186	115.75	178.5	112.75	164	126.5	175.25	111	
0.00015246	10	117.75	181.25	193.5	113.75	193	112.25	168.5	109.75	180.5	112	191.25	180.75	161.25	157	181.5	163.25	137.25	186.5	114	111.75	
0.00015345	10	192.75	117.75	167.75	114.5	199	174.75	188.5	110.5	165	187	200.5	171.75	162.5	112.5	126.25	119.5	195.25	132	173.25	174.75	
0.00015444	10	127	119.25	155.5	172.75	188.25	123.5	116.75	123.75	117.25	110.25	201.5	178	118.5	111.75	174	124.5	160.5	172.25	173	179.25	
0.00015543	10	128.75	187	172	163.25	181.5	184.5	194	182.5	142	117.25	133.5	108.5	109.25	188.25	196.5	187.5	121.75	169.25	194	176.75	
0.00015642	10	171.25	182	114.5	171.25	126	203.75	117.25	119.75	192	172.25	171.25	171	201.75	115	176.75	165.75	200	133.75	163	197	
0.00015741	10	119.5	158.5	167.25	125.75	121.75	123.5	161.25	157.5	158.5	115	121.5	193	110.25	167.25	177	177.25	174.5	111.25	173.25	178.75	
0.0001584	10	117.5	158.75	119	219.75	178	110	178.25	132.5	176.5	154	174.5	117.25	169.5	172.25	176.75	168.5	121.25	123.25	183.75	155.75	
0.00015939	10	118.75	174.75	117.5	179.75	188	111	115.75	170	117.75	106.5	119	131	186.75	157	191.25	187	134.25	116.25	173.25	177	
0.00016038	10	164	123.5	128.5	112.5	121	161	162.5	204.75	116	160.5	165.75	204.5	208	124.25	121.5	181.75	185.75	128.75	172.5	111.25	
0.00016137	10	167	127.5	124.75	199	187.75	122.75	120.75	108	126.75	156	178.5	123.25	162.5	176.5	119.75	157.5	110	169.5	213.25	199.25	
0.00016236	10	153.75	175.5	200.25	177.25	185.25	116.75	190.5	116.5	175.75	194.25	168.5	186	165.75	134	182.75	204.5	168.5	205	115.25	174.5	
0.00016335	10	179	127	120.25	183.75	119.25	189.25	115	177.75	136.75	194.5	189	168.75	119.5	119.75	114	198.5	114	121.75	216.25	186	
0.00016434	10	170.5	179.25	118.25	166.25	171.75	189.75	182.5	171	187.5	161.25	108.5	184	112.25	121	163.25	112.5	201.25	197.75	119.5	119	
0.00016533	10	174.5	183	169.75	123.75	185.5	117	159.5	134.25	176	176.5	179.75	170.5	166.75	111.5	108.5	111.75	119.5	113.25	121.25	115.75	
0.00016632	10	193.75	112.5	163.75	121.5	185.5	173	119.5	174.75	116.5	115.5	121	117.25	137	122.5	116.75	116	130	129	117.75	130.25	
0.00016731	10	172.75	179.25	179.75	184.25	193.75	109.5	169.75	174.25	117.5	127.25	121	118.75	119.5	122	127.75	172.75	197.25	119.5	141.25	114	
