,frec,X,Y
0,1238,3.2782554626464844e-05,1.0073184967041016e-05
1,939,5.1021575927734375e-05,9.5367431640625e-06
2,712,4.8160552978515625e-05,9.5367431640625e-07
3,540,5.549192428588867e-05,2.086162567138672e-06
4,409,4.8220157623291016e-05,8.344650268554688e-07
5,310,5.072355270385742e-05,2.86102294921875e-06
6,235,5.036592483520508e-05,3.5762786865234375e-06
7,178,5.269050598144531e-05,1.1920928955078125e-07
8,135,4.9948692321777344e-05,8.940696716308594e-07
9,102,5.036592483520508e-05,2.7418136596679688e-06
10,77,4.8160552978515625e-05,2.86102294921875e-06
11,58,4.89354133605957e-05,5.662441253662109e-06
12,44,4.589557647705078e-05,4.708766937255859e-06
13,33,4.756450653076172e-05,8.702278137207031e-06
14,25,4.380941390991211e-05,9.894371032714844e-06
15,19,4.291534423828125e-05,1.2874603271484375e-05
16,14,4.076957702636719e-05,1.0073184967041016e-05
17,11,3.8564205169677734e-05,8.463859558105469e-06
18,8,5.161762237548828e-05,9.953975677490234e-06
19,6,5.40614128112793e-05,1.704692840576172e-05
20,4,4.404783248901367e-05,3.1888484954833984e-05
21,3,3.3736228942871094e-05,3.814697265625e-05
22,2,1.722574234008789e-05,3.427267074584961e-05
23,2,1.0371208190917969e-05,3.439188003540039e-05
24,1,1.919269561767578e-05,3.510713577270508e-05
25,1,2.4616718292236328e-05,3.8683414459228516e-05
26,0,2.0802021026611328e-05,-3.707408905029297e-05
27,0,2.008676528930664e-05,-4.4345855712890625e-05
28,0,1.8775463104248047e-05,-4.273653030395508e-05
29,0,1.8596649169921875e-05,-4.285573959350586e-05
30,0,1.9252300262451172e-05,-4.2438507080078125e-05
31,0,1.8358230590820312e-05,-4.285573959350586e-05
32,0,1.9550323486328125e-05,-4.369020462036133e-05
33,0,1.9311904907226562e-05,-4.297494888305664e-05
34,0,2.0325183868408203e-05,-4.3272972106933594e-05
35,0,1.8835067749023438e-05,-4.285573959350586e-05
36,0,1.8537044525146484e-05,-4.26173210144043e-05
37,0,2.002716064453125e-05,-4.38690185546875e-05
38,0,1.8835067749023438e-05,-4.2438507080078125e-05
39,0,1.8358230590820312e-05,-4.3511390686035156e-05
40,0,1.9490718841552734e-05,-4.3332576751708984e-05
41,0,1.990795135498047e-05,-4.3392181396484375e-05
42,0,1.901388168334961e-05,-4.32133674621582e-05
43,0,2.0265579223632812e-05,-4.4286251068115234e-05
44,0,1.919269561767578e-05,-4.32133674621582e-05
45,0,1.9371509552001953e-05,-4.369020462036133e-05
46,0,1.8537044525146484e-05,-4.2319297790527344e-05
47,0,1.9490718841552734e-05,-4.380941390991211e-05
48,0,1.895427703857422e-05,-4.404783248901367e-05
49,0,1.9431114196777344e-05,-4.315376281738281e-05
50,0,1.8656253814697266e-05,-4.285573959350586e-05
51,0,1.7940998077392578e-05,-4.32133674621582e-05
52,0,1.919269561767578e-05,-4.32133674621582e-05
53,0,1.8894672393798828e-05,-4.2498111724853516e-05
54,0,1.9311904907226562e-05,-4.3451786041259766e-05
55,0,1.919269561767578e-05,-4.3511390686035156e-05
56,0,1.895427703857422e-05,-4.285573959350586e-05
57,0,2.014636993408203e-05,-4.3451786041259766e-05
58,0,1.800060272216797e-05,-4.3332576751708984e-05
59,0,1.9073486328125e-05,-4.208087921142578e-05
