,frecs,X,Y
0,1238,0.004193305969238281,-0.025986552238464355
1,1050,0.0042209625244140625,-0.03127181529998779
2,890,0.0054808855056762695,-0.03694087266921997
3,755,0.007224142551422119,-0.043674588203430176
4,640,0.00969475507736206,-0.05180865526199341
5,543,0.013239443302154541,-0.06166774034500122
6,460,0.018748700618743896,-0.0740237832069397
7,390,0.02767866849899292,-0.0896451473236084
8,331,0.04382127523422241,-0.1100432276725769
9,280,0.08090978860855103,-0.13687396049499512
10,238,0.18419712781906128,-0.13698416948318481
11,201,0.21558797359466553,0.060099244117736816
12,171,0.06926053762435913,0.06905639171600342
13,145,0.022001326084136963,-0.0006279945373535156
14,123,0.020240485668182373,-0.054117560386657715
15,104,0.03268873691558838,-0.09388929605484009
16,88,0.05140364170074463,-0.12525224685668945
17,75,0.07365590333938599,-0.15036499500274658
18,63,0.10231882333755493,-0.17310506105422974
19,53,0.13476485013961792,-0.1905761957168579
20,45,0.16838431358337402,-0.20186704397201538
21,38,0.20489853620529175,-0.20754492282867432
22,32,0.2421850562095642,-0.2067740559577942
23,27,0.2775106430053711,-0.1999828815460205
24,23,0.30828148126602173,-0.18877840042114258
25,20,0.3323954939842224,-0.17596560716629028
26,16,0.3650816082954407,-0.15141111612319946
27,14,0.38113194704055786,-0.13517141342163086
28,12,0.3965199589729309,-0.11575347185134888
29,10,0.4109915494918823,-0.0925513505935669
30,8,0.42418086528778076,-0.06474244594573975
31,7,0.42998743057250977,-0.0481298565864563
32,6,0.4352598190307617,-0.029919087886810303
33,5,0.4432857036590576,-0.010293424129486084
34,4,0.45474720001220703,0.03196138143539429
35,3,0.4401666522026062,0.07096242904663086
36,2,0.42781758308410645,0.11645805835723877
37,1,0.3952205181121826,0.19745033979415894
