,frecs,X,Y
0,1238,0.20915639400482178,0.027998268604278564
1,1050,0.19487804174423218,0.02931290864944458
2,890,0.17610234022140503,0.02666372060775757
3,755,0.15568488836288452,0.02142864465713501
4,640,0.13556241989135742,0.014541029930114746
5,543,0.11713337898254395,0.00667262077331543
6,460,0.10064947605133057,-0.002073526382446289
7,390,0.08690738677978516,-0.011446118354797363
8,331,0.07589256763458252,-0.02185755968093872
9,280,0.06874603033065796,-0.03338444232940674
10,238,0.06786894798278809,-0.045974791049957275
11,201,0.07451093196868896,-0.053003907203674316
12,171,0.08237946033477783,-0.05072581768035889
13,145,0.08496439456939697,-0.044747233390808105
14,123,0.08298248052597046,-0.040167152881622314
15,104,0.07877296209335327,-0.039313316345214844
16,88,0.07426673173904419,-0.0425758957862854
17,75,0.07097458839416504,-0.049594342708587646
18,63,0.06991726160049438,-0.059828341007232666
19,53,0.07190191745758057,-0.07239139080047607
20,45,0.07742977142333984,-0.08665317296981812
21,38,0.08647966384887695,-0.10125613212585449
22,32,0.0993843674659729,-0.11579650640487671
23,27,0.11551898717880249,-0.12896662950515747
24,23,0.13477683067321777,-0.14036649465560913
25,20,0.1559109091758728,-0.14922386407852173
26,16,0.1789197325706482,-0.1553041934967041
27,14,0.20293974876403809,-0.1582273244857788
28,12,0.22714006900787354,-0.15818488597869873
29,10,0.2514726519584656,-0.15515398979187012
30,8,0.2748662829399109,-0.1491413712501526
31,7,0.29647642374038696,-0.14070028066635132
32,6,0.3167983889579773,-0.1301223635673523
33,5,0.3352299928665161,-0.11803197860717773
34,4,0.3522602319717407,-0.10396015644073486
35,3,0.367276132106781,-0.08747631311416626
36,2,0.38004016876220703,-0.06757587194442749
37,1,0.38924074172973633,-0.04371607303619385
