,frecs,X,Y
0,1238,0.09438455104827881,0.030205249786376953
1,1050,0.023022890090942383,-0.017377078533172607
2,890,0.008122861385345459,-0.032232701778411865
3,755,0.006889700889587402,-0.04006296396255493
4,640,0.00859755277633667,-0.04780459403991699
5,543,0.011547267436981201,-0.056786417961120605
6,460,0.016176998615264893,-0.06805557012557983
7,390,0.023463726043701172,-0.08198964595794678
8,331,0.0363042950630188,-0.10010027885437012
9,280,0.06392562389373779,-0.12371253967285156
10,238,0.13818126916885376,-0.1344171166419983
11,201,0.19326210021972656,-0.021393656730651855
12,171,0.1256272792816162,0.04860568046569824
13,145,0.05277365446090698,0.024098217487335205
14,123,0.026944458484649658,-0.026693761348724365
15,104,0.02868562936782837,-0.0720294713973999
16,88,0.04275548458099365,-0.10788863897323608
17,75,0.06295877695083618,-0.1368827223777771
18,63,0.08857029676437378,-0.16122955083847046
19,53,0.11870551109313965,-0.18105536699295044
20,45,0.15177315473556519,-0.19550108909606934
21,38,0.18697983026504517,-0.20401746034622192
22,32,0.22334295511245728,-0.2063930630683899
23,27,0.25961726903915405,-0.20261991024017334
24,23,0.2921886444091797,-0.193864643573761
25,20,0.3193557858467102,-0.18220913410186768
26,16,0.34936171770095825,-0.16253000497817993
27,14,0.37166786193847656,-0.14380764961242676
28,12,0.38856232166290283,-0.12516003847122192
29,10,0.40367352962493896,-0.10365408658981323
30,8,0.41743791103363037,-0.07811057567596436
31,7,0.42635446786880493,-0.0573078989982605
32,6,0.43239665031433105,-0.039134681224823
33,5,0.4394034743309021,-0.020131707191467285
34,4,0.4492124319076538,0.012534856796264648
35,3,0.44507259130477905,0.051013290882110596
36,2,0.4339161515235901,0.09382182359695435
37,1,0.40990114212036133,0.15946310758590698
