,frecs,X,Y
0,1238,0.026104271411895752,-0.012483000755310059
1,1050,0.004723489284515381,-0.03049337863922119
2,890,0.00537949800491333,-0.03642004728317261
3,755,0.007064759731292725,-0.043057024478912354
4,640,0.009469926357269287,-0.05106252431869507
5,543,0.012906491756439209,-0.06073558330535889
6,460,0.018219947814941406,-0.07283663749694824
7,390,0.02681833505630493,-0.08811962604522705
8,331,0.04232746362686157,-0.10813993215560913
9,280,0.07753247022628784,-0.13440585136413574
10,238,0.17487794160842896,-0.13694435358047485
11,201,0.21239405870437622,0.04135465621948242
12,171,0.08227133750915527,0.06777995824813843
13,145,0.026453137397766113,0.005434393882751465
14,123,0.02052551507949829,-0.049199819564819336
15,104,0.031594812870025635,-0.09018605947494507
16,88,0.04971146583557129,-0.12232667207717896
17,75,0.07164144515991211,-0.14803797006607056
18,63,0.09975999593734741,-0.1710221767425537
19,53,0.1318356990814209,-0.18895184993743896
20,45,0.16521167755126953,-0.2007589340209961
21,38,0.20250606536865234,-0.2071477174758911
22,32,0.238814115524292,-0.20680582523345947
23,27,0.27419912815093994,-0.20056748390197754
24,23,0.30553871393203735,-0.1897197961807251
25,20,0.33019012212753296,-0.17708897590637207
26,16,0.362051784992218,-0.15364474058151245
27,14,0.379578173160553,-0.13669252395629883
28,12,0.3950817584991455,-0.11752396821975708
29,10,0.40969306230545044,-0.09460389614105225
30,8,0.4230298399925232,-0.06714969873428345
31,7,0.4294319748878479,-0.04965794086456299
32,6,0.434722900390625,-0.031620562076568604
33,5,0.4425240159034729,-0.012127995491027832
34,4,0.45371174812316895,0.028174996376037598
35,3,0.44143080711364746,0.06741183996200562
36,2,0.42896634340286255,0.11217355728149414
37,1,0.39830487966537476,0.1896839737892151
