,frecs,X,Y
0,1238,0.19346880912780762,0.058957457542419434
1,1050,0.15517139434814453,0.04487407207489014
2,890,0.116580069065094,0.026668787002563477
3,755,0.0846286416053772,0.009044170379638672
4,640,0.060405194759368896,-0.00687938928604126
5,543,0.0439760684967041,-0.020697712898254395
6,460,0.03343683481216431,-0.03366214036941528
7,390,0.028120219707489014,-0.04633408784866333
8,331,0.027624189853668213,-0.059823811054229736
9,280,0.033437132835388184,-0.07533466815948486
10,238,0.052597224712371826,-0.09118568897247314
11,201,0.08421456813812256,-0.08720988035202026
12,171,0.10454869270324707,-0.0601423978805542
13,145,0.10143744945526123,-0.035103559494018555
14,123,0.08525288105010986,-0.025163769721984863
15,104,0.07010918855667114,-0.03072679042816162
16,88,0.059695661067962646,-0.046770453453063965
17,75,0.05688345432281494,-0.06782007217407227
18,63,0.06127786636352539,-0.09089845418930054
19,53,0.07280683517456055,-0.11470764875411987
20,45,0.09016627073287964,-0.13659369945526123
21,38,0.11269086599349976,-0.15575486421585083
22,32,0.13976740837097168,-0.17123174667358398
23,27,0.1690550446510315,-0.1817464828491211
24,23,0.2012459635734558,-0.18765878677368164
25,20,0.2321189045906067,-0.18862253427505493
26,16,0.2627606987953186,-0.18464398384094238
27,14,0.2927170991897583,-0.17597538232803345
28,12,0.3191695213317871,-0.16438257694244385
29,10,0.342728853225708,-0.15005338191986084
30,8,0.3636009097099304,-0.132887065410614
31,7,0.3816870450973511,-0.11380505561828613
32,6,0.39651429653167725,-0.09452563524246216
33,5,0.409037709236145,-0.07495903968811035
34,4,0.4200677275657654,-0.05368685722351074
35,3,0.4284753203392029,-0.02837979793548584
36,2,0.43225646018981934,0.0010445117950439453
37,1,0.42996227741241455,0.037973225116729736
