,frecs,X,Y
0,1238,0.0035917162895202637,-0.027758300304412842
1,1228,0.0035422444343566895,-0.027497589588165283
2,1218,0.003530442714691162,-0.02743738889694214
3,1208,0.00354689359664917,-0.02752441167831421
4,1197,0.003578782081604004,-0.027696430683135986
5,1187,0.0036183595657348633,-0.027906417846679688
6,1177,0.00366133451461792,-0.028132319450378418
7,1168,0.0037059783935546875,-0.028364717960357666
8,1158,0.003750741481781006,-0.028596997261047363
9,1148,0.003796696662902832,-0.02883279323577881
10,1138,0.0038454532623291016,-0.029081344604492188
11,1129,0.003893911838531494,-0.029328346252441406
12,1119,0.0039427876472473145,-0.029576778411865234
13,1110,0.003992795944213867,-0.029829323291778564
14,1101,0.004041552543640137,-0.030074715614318848
15,1092,0.004091203212738037,-0.03032165765762329
16,1082,0.004144906997680664,-0.030583500862121582
17,1073,0.004198908805847168,-0.03084629774093628
18,1064,0.004254043102264404,-0.0311124324798584
19,1055,0.0043087005615234375,-0.0313757061958313
20,1047,0.004364192485809326,-0.03163987398147583
21,1038,0.0044190287590026855,-0.031897783279418945
22,1029,0.004475533962249756,-0.03216433525085449
23,1020,0.00453561544418335,-0.03244560956954956
24,1012,0.004594862461090088,-0.03271967172622681
25,1003,0.004655659198760986,-0.032998740673065186
26,995,0.004716336727142334,-0.033277034759521484
27,987,0.004777371883392334,-0.03355395793914795
28,978,0.004841744899749756,-0.03384387493133545
29,970,0.004906177520751953,-0.03413248062133789
30,962,0.00497126579284668,-0.03442007303237915
31,954,0.005038142204284668,-0.034713029861450195
32,946,0.0051043033599853516,-0.03500533103942871
33,938,0.005173861980438232,-0.03530770540237427
34,930,0.00524371862411499,-0.03560858964920044
35,922,0.005315184593200684,-0.03591322898864746
36,915,0.005387246608734131,-0.0362202525138855
37,907,0.005458950996398926,-0.03652083873748779
38,899,0.005533456802368164,-0.03683185577392578
39,892,0.0056098103523254395,-0.03715008497238159
40,884,0.005687713623046875,-0.03747129440307617
41,877,0.00576472282409668,-0.03778868913650513
42,870,0.005843639373779297,-0.038109421730041504
43,862,0.005925655364990234,-0.03843653202056885
44,855,0.006008803844451904,-0.03876692056655884
45,848,0.006099045276641846,-0.039125919342041016
46,841,0.006179869174957275,-0.03944593667984009
47,834,0.006262302398681641,-0.0397680401802063
48,827,0.006349027156829834,-0.04010438919067383
49,820,0.006438076496124268,-0.04044651985168457
50,813,0.006528973579406738,-0.04079073667526245
51,806,0.006624877452850342,-0.04114896059036255
52,799,0.006722152233123779,-0.041511476039886475
53,793,0.006818830966949463,-0.04186981916427612
54,786,0.006915032863616943,-0.04222327470779419
55,779,0.007014930248260498,-0.04258793592453003
56,773,0.007117211818695068,-0.042958617210388184
57,766,0.00722193717956543,-0.04333364963531494
58,760,0.007325887680053711,-0.04370474815368652
59,754,0.007428467273712158,-0.044069886207580566
60,747,0.007538437843322754,-0.04445540904998779
61,741,0.0076503753662109375,-0.04484224319458008
62,735,0.007762491703033447,-0.04522883892059326
63,729,0.007873594760894775,-0.045609474182128906
64,722,0.007994532585144043,-0.04602128267288208
65,716,0.008117914199829102,-0.046437084674835205
66,710,0.00824064016342163,-0.046846628189086914
67,704,0.008366942405700684,-0.04726463556289673
68,699,0.00848764181137085,-0.047660887241363525
69,693,0.008610665798187256,-0.048061490058898926
70,687,0.008737146854400635,-0.04847061634063721
71,681,0.008870720863342285,-0.04889887571334839
72,675,0.009008586406707764,-0.04933583736419678
73,670,0.009146451950073242,-0.04976898431777954
74,664,0.009284734725952148,-0.05019950866699219
75,659,0.00942319631576538,-0.05062663555145264
76,653,0.00956946611404419,-0.05107390880584717
77,648,0.009713351726531982,-0.051511168479919434
78,642,0.009866952896118164,-0.05196714401245117
79,637,0.010020136833190918,-0.05242633819580078
80,631,0.01017683744430542,-0.0528947114944458
81,626,0.010339975357055664,-0.05337768793106079
82,621,0.010499119758605957,-0.053843677043914795
83,616,0.010661005973815918,-0.054311275482177734
84,610,0.010832369327545166,-0.05480140447616577
85,605,0.011007368564605713,-0.055298805236816406
86,600,0.011186301708221436,-0.05580127239227295
87,595,0.011365056037902832,-0.05629932880401611
88,590,0.011545360088348389,-0.056797802448272705
89,585,0.011731922626495361,-0.05730825662612915
90,580,0.011922657489776611,-0.05782407522201538
91,575,0.012116670608520508,-0.058345675468444824
92,571,0.01230764389038086,-0.05885469913482666
93,566,0.01249849796295166,-0.059358060359954834
94,561,0.012704551219940186,-0.05989474058151245
95,556,0.01291877031326294,-0.06044977903366089
96,552,0.013132154941558838,-0.060996413230895996
97,547,0.01334601640701294,-0.061537742614746094
98,543,0.01356285810470581,-0.062084078788757324
99,538,0.013785481452941895,-0.06263691186904907
100,533,0.014024138450622559,-0.06322073936462402
101,529,0.014269471168518066,-0.06381559371948242
102,525,0.014501690864562988,-0.06437361240386963
103,520,0.014751017093658447,-0.06496620178222656
104,516,0.015000998973846436,-0.06555408239364624
105,511,0.015266001224517822,-0.06617116928100586
106,507,0.015538215637207031,-0.06679844856262207
107,503,0.015803635120391846,-0.06740343570709229
108,499,0.01607125997543335,-0.06800657510757446
109,494,0.01635795831680298,-0.06864678859710693
110,490,0.016656100749969482,-0.06930482387542725
111,486,0.016955912113189697,-0.0699617862701416
112,482,0.017255723476409912,-0.07061111927032471
113,478,0.017566382884979248,-0.07127624750137329
114,474,0.01787853240966797,-0.07193589210510254
115,470,0.01820075511932373,-0.07260894775390625
116,466,0.018530607223510742,-0.07329010963439941
117,462,0.01887357234954834,-0.07398849725723267
118,458,0.019230961799621582,-0.07470762729644775
119,455,0.01957106590270996,-0.07538515329360962
120,451,0.019920647144317627,-0.07607239484786987
121,447,0.02029132843017578,-0.07679158449172974
122,443,0.02069103717803955,-0.077556312084198
123,439,0.02110201120376587,-0.07833206653594971
124,436,0.021508097648620605,-0.07908934354782104
125,432,0.021917402744293213,-0.07984328269958496
126,428,0.02235591411590576,-0.08063900470733643
127,425,0.02279961109161377,-0.08142536878585815
128,421,0.023252904415130615,-0.08220791816711426
129,418,0.02371668815612793,-0.08300012350082397
130,414,0.024194419384002686,-0.0838080644607544
131,411,0.024681389331817627,-0.08462542295455933
132,407,0.02518153190612793,-0.08545345067977905
133,404,0.025702714920043945,-0.0863044261932373
134,401,0.026199042797088623,-0.08710461854934692
135,397,0.026739537715911865,-0.08796274662017822
136,394,0.027309179306030273,-0.08885318040847778
137,391,0.027861475944519043,-0.08970522880554199
138,387,0.02847498655319214,-0.09063774347305298
139,384,0.029098808765411377,-0.091572105884552
140,381,0.02971726655960083,-0.09248298406600952
141,378,0.030336081981658936,-0.09338080883026123
142,374,0.031039834022521973,-0.09438121318817139
143,371,0.03177684545516968,-0.09541076421737671
144,368,0.03251016139984131,-0.09642106294631958
145,365,0.03323841094970703,-0.09740585088729858
146,362,0.033991456031799316,-0.09840649366378784
147,359,0.03476220369338989,-0.09941285848617554
148,356,0.03555971384048462,-0.10043489933013916
149,353,0.03640925884246826,-0.10150289535522461
150,350,0.037269771099090576,-0.10256212949752808
151,347,0.038186073303222656,-0.10366910696029663
152,344,0.03921675682067871,-0.10488563776016235
153,341,0.040184080600738525,-0.10600274801254272
154,338,0.04120171070098877,-0.10715305805206299
155,336,0.04217195510864258,-0.10822778940200806
156,333,0.04316931962966919,-0.1093071699142456
157,330,0.04427117109298706,-0.11047136783599854
158,327,0.04549330472946167,-0.1117321252822876
159,324,0.04679131507873535,-0.11303502321243286
160,322,0.048025667667388916,-0.11424535512924194
161,319,0.04931974411010742,-0.11547821760177612
162,316,0.05073106288909912,-0.11678361892700195
163,314,0.05214506387710571,-0.1180577278137207
164,311,0.05359691381454468,-0.11932504177093506
165,308,0.055261075496673584,-0.12072950601577759
166,306,0.056890666484832764,-0.12206274271011353
167,303,0.05858409404754639,-0.12339848279953003
168,301,0.06033259630203247,-0.12473320960998535
169,298,0.06219756603240967,-0.126101553440094
170,296,0.06411826610565186,-0.12746191024780273
171,293,0.06619107723236084,-0.12886661291122437
172,291,0.06837731599807739,-0.13028770685195923
173,288,0.07067954540252686,-0.13171207904815674
174,286,0.07311278581619263,-0.1331493854522705
175,283,0.07579541206359863,-0.13464343547821045
176,281,0.07856541872024536,-0.13610631227493286
177,279,0.08117800951004028,-0.1374109983444214
