,frecs,X,Y
0,1238,0.0034171342849731445,-0.02626568078994751
1,1232,0.003451824188232422,-0.026413559913635254
2,1225,0.0034845471382141113,-0.026573002338409424
3,1218,0.0035132765769958496,-0.026730477809906006
4,1212,0.003537118434906006,-0.026872992515563965
5,1205,0.003573596477508545,-0.02703535556793213
6,1199,0.003595888614654541,-0.027173161506652832
7,1192,0.0036284923553466797,-0.02733612060546875
8,1186,0.003660440444946289,-0.027480125427246094
9,1179,0.0036942362785339355,-0.02764570713043213
10,1173,0.003720521926879883,-0.02779066562652588
11,1166,0.0037511587142944336,-0.027960598468780518
12,1160,0.0037773847579956055,-0.028101980686187744
13,1154,0.003808319568634033,-0.028253138065338135
14,1148,0.0038410425186157227,-0.02840334177017212
15,1141,0.003877103328704834,-0.028582990169525146
16,1135,0.0039070844650268555,-0.028734326362609863
17,1129,0.0039421916007995605,-0.028889715671539307
18,1123,0.003969430923461914,-0.02904599905014038
19,1117,0.004003167152404785,-0.029206573963165283
20,1111,0.004035592079162598,-0.029360949993133545
21,1105,0.004069626331329346,-0.02952367067337036
22,1099,0.004102945327758789,-0.029688239097595215
23,1093,0.004136860370635986,-0.029853463172912598
24,1087,0.004171252250671387,-0.03001779317855835
25,1081,0.004208624362945557,-0.030187487602233887
26,1075,0.004242300987243652,-0.030355393886566162
27,1069,0.004280984401702881,-0.030530571937561035
28,1063,0.004317045211791992,-0.03070366382598877
29,1057,0.0043495893478393555,-0.030877411365509033
30,1052,0.004381537437438965,-0.031024932861328125
31,1046,0.004425168037414551,-0.03120720386505127
32,1040,0.004465460777282715,-0.03138774633407593
33,1035,0.00449681282043457,-0.0315399169921875
34,1029,0.004534304141998291,-0.03172743320465088
35,1023,0.0045760273933410645,-0.03191268444061279
36,1018,0.004609048366546631,-0.03207129240036011
37,1012,0.0046533942222595215,-0.03226107358932495
38,1007,0.0046912431716918945,-0.032428205013275146
39,1001,0.004732191562652588,-0.032623231410980225
40,996,0.004766225814819336,-0.032789528369903564
41,991,0.004799783229827881,-0.032955288887023926
42,985,0.004846096038818359,-0.03315383195877075
43,980,0.004885554313659668,-0.03332620859146118
44,975,0.004924774169921875,-0.03349900245666504
45,969,0.004976451396942139,-0.0337103009223938
46,964,0.005016982555389404,-0.033887267112731934
47,959,0.005059719085693359,-0.03406721353530884
48,953,0.005106866359710693,-0.034284353256225586
49,948,0.00515216588973999,-0.034467101097106934
50,943,0.0051882266998291016,-0.034646809101104736
51,938,0.005239009857177734,-0.034838736057281494
52,933,0.0052825212478637695,-0.03502333164215088
53,928,0.005325913429260254,-0.03521585464477539
54,923,0.005370080471038818,-0.03540647029876709
55,918,0.005413830280303955,-0.03560042381286621
56,913,0.005464375019073486,-0.035798847675323486
57,908,0.00551152229309082,-0.03599989414215088
58,903,0.005559086799621582,-0.03620040416717529
59,898,0.005610764026641846,-0.03640782833099365
60,893,0.00566333532333374,-0.03661268949508667
61,888,0.0057190656661987305,-0.0368228554725647
62,883,0.00576704740524292,-0.03703439235687256
63,879,0.005809009075164795,-0.03720593452453613
64,874,0.0058585405349731445,-0.037418901920318604
65,869,0.005914747714996338,-0.0376359224319458
66,864,0.005968689918518066,-0.03785806894302368
67,860,0.00601959228515625,-0.03803730010986328
68,855,0.00606846809387207,-0.0382617712020874
69,850,0.006135344505310059,-0.038491666316986084
70,846,0.006182432174682617,-0.03867846727371216
71,841,0.006241023540496826,-0.0389101505279541
72,837,0.006294190883636475,-0.039099693298339844
73,832,0.00634998083114624,-0.03933608531951904
74,828,0.006399929523468018,-0.03953129053115845
75,823,0.006468474864959717,-0.0397762656211853
76,819,0.0065268874168396,-0.039977192878723145
77,814,0.0065863728523254395,-0.04022419452667236
78,810,0.006637156009674072,-0.04042792320251465
79,805,0.006705224514007568,-0.04068160057067871
80,801,0.006759703159332275,-0.040889739990234375
81,797,0.0068138837814331055,-0.04109847545623779
82,792,0.006892681121826172,-0.04136765003204346
83,788,0.006950020790100098,-0.041580796241760254
84,784,0.00701063871383667,-0.041796863079071045
85,779,0.0070882439613342285,-0.04207199811935425
86,775,0.007144331932067871,-0.042292237281799316
87,771,0.00721508264541626,-0.042518675327301025
88,767,0.007277429103851318,-0.04274553060531616
89,763,0.007338404655456543,-0.04297393560409546
90,758,0.007422804832458496,-0.043264031410217285
91,754,0.007493376731872559,-0.04349929094314575
92,750,0.007556557655334473,-0.043736398220062256
93,746,0.00763016939163208,-0.04397785663604736
94,742,0.007694363594055176,-0.04421854019165039
95,738,0.0077675580978393555,-0.04446691274642944
96,734,0.007848024368286133,-0.04471731185913086
97,730,0.007923722267150879,-0.04496556520462036
98,726,0.00800091028213501,-0.04522049427032471
99,722,0.008070766925811768,-0.045476436614990234
100,718,0.008148133754730225,-0.045739710330963135
101,714,0.00823599100112915,-0.046004652976989746
102,710,0.008313357830047607,-0.04627114534378052
103,707,0.008361995220184326,-0.046472132205963135
104,703,0.008446574211120605,-0.04674440622329712
105,699,0.008538961410522461,-0.04702240228652954
106,695,0.008620977401733398,-0.04730314016342163
107,691,0.008707582950592041,-0.04758554697036743
108,688,0.0087738037109375,-0.047798991203308105
109,684,0.008866488933563232,-0.0480884313583374
110,680,0.008962094783782959,-0.048381507396698
111,676,0.009063959121704102,-0.04867619276046753
112,673,0.009135663509368896,-0.04890143871307373
113,669,0.009229123592376709,-0.04920130968093872
114,665,0.009328246116638184,-0.04950761795043945
115,662,0.009410440921783447,-0.049739718437194824
116,658,0.009514927864074707,-0.050055742263793945
117,655,0.009586870670318604,-0.05029374361038208
118,651,0.009697020053863525,-0.050614118576049805
119,648,0.009774565696716309,-0.050858378410339355
120,644,0.009882330894470215,-0.05118459463119507
121,641,0.00996631383895874,-0.05143660306930542
122,637,0.010089635848999023,-0.051770806312561035
123,634,0.01017075777053833,-0.052026212215423584
124,630,0.01029115915298462,-0.05237007141113281
125,627,0.0103873610496521,-0.05263239145278931
126,623,0.010495483875274658,-0.05298358201980591
127,620,0.010592341423034668,-0.053253114223480225
128,617,0.010688841342926025,-0.053522586822509766
129,613,0.010818779468536377,-0.05388808250427246
130,610,0.010915756225585938,-0.05416756868362427
131,607,0.01102381944656372,-0.05444490909576416
132,603,0.011156857013702393,-0.05482196807861328
133,600,0.01126033067703247,-0.05511057376861572
134,597,0.01136767864227295,-0.05540281534194946
135,593,0.011505126953125,-0.05579429864883423
136,590,0.011607468128204346,-0.05609327554702759
137,587,0.011717796325683594,-0.05639702081680298
138,584,0.011831581592559814,-0.056702375411987305
139,581,0.011943995952606201,-0.05701380968093872
140,578,0.012067615985870361,-0.057325661182403564
141,574,0.01221698522567749,-0.057753145694732666
142,571,0.01233983039855957,-0.058077991008758545
143,568,0.012466728687286377,-0.05840003490447998
144,565,0.012589693069458008,-0.05873340368270874
145,562,0.012710332870483398,-0.05906766653060913
146,559,0.012847959995269775,-0.059410691261291504
147,556,0.012976109981536865,-0.05975407361984253
148,553,0.013112664222717285,-0.06010037660598755
149,550,0.013249695301055908,-0.06044816970825195
150,547,0.013403832912445068,-0.060802340507507324
151,544,0.013542413711547852,-0.06115847826004028
152,541,0.013686299324035645,-0.061523497104644775
153,538,0.01384049654006958,-0.06189143657684326
154,535,0.013992726802825928,-0.06226915121078491
155,532,0.014147281646728516,-0.06264686584472656
156,529,0.014306366443634033,-0.06303095817565918
157,526,0.01447218656539917,-0.06342142820358276
158,524,0.01458507776260376,-0.06367939710617065
159,521,0.014747798442840576,-0.06407791376113892
160,518,0.014925658702850342,-0.06447970867156982
161,515,0.01509922742843628,-0.06488853693008423
162,512,0.015272140502929688,-0.06530195474624634
163,509,0.015455007553100586,-0.0657241940498352
164,507,0.015583574771881104,-0.06601762771606445
165,504,0.01576632261276245,-0.06643754243850708
166,501,0.015962064266204834,-0.06687885522842407
167,498,0.01615208387374878,-0.06731587648391724
168,496,0.01629948616027832,-0.0676162838935852
169,493,0.016499876976013184,-0.06807368993759155
170,490,0.016710400581359863,-0.06853282451629639
171,488,0.016851842403411865,-0.06884223222732544
172,485,0.017069339752197266,-0.06930971145629883
173,482,0.01729053258895874,-0.0697861909866333
174,480,0.0174444317817688,-0.07010459899902344
175,477,0.017681658267974854,-0.07058519124984741
176,475,0.017831087112426758,-0.07092458009719849
177,472,0.018073081970214844,-0.07142394781112671
178,469,0.01832282543182373,-0.07193410396575928
179,467,0.018499910831451416,-0.0722736120223999
180,464,0.01875537633895874,-0.07277894020080566
181,462,0.018921613693237305,-0.07314252853393555
182,459,0.01920008659362793,-0.07368969917297363
183,457,0.019386589527130127,-0.07405126094818115
184,454,0.0196683406829834,-0.07459461688995361
185,452,0.01986396312713623,-0.07494735717773438
186,449,0.02014845609664917,-0.07553410530090332
187,447,0.020351111888885498,-0.07592159509658813
188,445,0.02054959535598755,-0.0762985348701477
189,442,0.02087414264678955,-0.07686853408813477
190,440,0.021080195903778076,-0.07728219032287598
191,437,0.021404922008514404,-0.07787352800369263
192,435,0.02163642644882202,-0.07829660177230835
193,433,0.021863460540771484,-0.07871115207672119
194,430,0.022214114665985107,-0.07933491468429565
195,428,0.02246803045272827,-0.07973957061767578
196,426,0.022700130939483643,-0.08018207550048828
197,423,0.023063302040100098,-0.0808267593383789
198,421,0.023325800895690918,-0.08127486705780029
199,419,0.023590445518493652,-0.08172100782394409
200,416,0.023991882801055908,-0.08240252733230591
201,414,0.024257183074951172,-0.08285790681838989
202,412,0.02454698085784912,-0.08331418037414551
203,410,0.024832487106323242,-0.08379769325256348
204,407,0.025272369384765625,-0.08451974391937256
205,405,0.025561511516571045,-0.08500164747238159
206,403,0.025880813598632812,-0.08549672365188599
207,401,0.026199817657470703,-0.08599752187728882
208,399,0.026514947414398193,-0.08650153875350952
209,396,0.0270158052444458,-0.08727329969406128
210,394,0.027352631092071533,-0.08779358863830566
211,392,0.027715682983398438,-0.08832710981369019
212,390,0.028061389923095703,-0.08886271715164185
213,388,0.028425514698028564,-0.08940529823303223
214,386,0.028786301612854004,-0.08995616436004639
215,384,0.02916693687438965,-0.09051293134689331
216,382,0.02957230806350708,-0.09108525514602661
217,380,0.02998054027557373,-0.09166979789733887
218,377,0.03059154748916626,-0.09253948926925659
219,375,0.031007230281829834,-0.09314322471618652
220,373,0.03145664930343628,-0.09373939037322998
221,371,0.03191232681274414,-0.0943528413772583
222,369,0.03236520290374756,-0.09498029947280884
223,367,0.0328332781791687,-0.0956106185913086
224,365,0.03332090377807617,-0.09625327587127686
225,363,0.033822834491729736,-0.09690803289413452
226,361,0.03432023525238037,-0.09758442640304565
227,359,0.03484100103378296,-0.09824132919311523
228,357,0.03537571430206299,-0.09892940521240234
229,356,0.03566145896911621,-0.09926497936248779
230,354,0.03623098134994507,-0.0999608039855957
231,352,0.03680533170700073,-0.10067689418792725
232,350,0.03740209341049194,-0.10141122341156006
233,348,0.03803372383117676,-0.1021227240562439
234,346,0.03867453336715698,-0.10286301374435425
235,344,0.03933054208755493,-0.10361701250076294
236,342,0.03999137878417969,-0.10438138246536255
237,340,0.04069638252258301,-0.10516548156738281
238,338,0.041406214237213135,-0.10595524311065674
239,337,0.04177963733673096,-0.10636234283447266
240,335,0.04253107309341431,-0.10719144344329834
241,333,0.04331475496292114,-0.10799586772918701
242,331,0.04412311315536499,-0.10884010791778564
