,amp,X,Y
0,0.0,0.20479410886764526,-0.20795899629592896
1,41.15577889447236,0.2048014998435974,-0.2079758644104004
2,82.31155778894473,0.20480352640151978,-0.20799434185028076
3,123.46733668341709,0.2048356533050537,-0.20794236660003662
4,164.62311557788945,0.2048327922821045,-0.20794880390167236
5,205.7788944723618,0.20482969284057617,-0.20801442861557007
6,246.93467336683418,0.2048659324645996,-0.207957923412323
7,288.09045226130655,0.20483040809631348,-0.2079830765724182
8,329.2462311557789,0.20483756065368652,-0.20797604322433472
9,370.40201005025125,0.20485055446624756,-0.2079508900642395
10,411.5577889447236,0.20485013723373413,-0.2079472541809082
11,452.713567839196,0.2048512101173401,-0.20796829462051392
12,493.86934673366835,0.20483916997909546,-0.20798897743225098
13,535.0251256281407,0.20485717058181763,-0.20794278383255005
14,576.1809045226131,0.20485419034957886,-0.2079564929008484
15,617.3366834170854,0.2048473358154297,-0.20798885822296143
16,658.4924623115578,0.20487219095230103,-0.20793437957763672
17,699.6482412060302,0.20490038394927979,-0.20792138576507568
18,740.8040201005025,0.20486927032470703,-0.20796453952789307
19,781.9597989949749,0.2048954963684082,-0.20797741413116455
20,823.1155778894472,0.2048816680908203,-0.20795118808746338
21,864.2713567839196,0.20487761497497559,-0.20798814296722412
22,905.427135678392,0.20489555597305298,-0.2079538106918335
23,946.5829145728643,0.2048998475074768,-0.20796418190002441
24,987.7386934673367,0.2049161195755005,-0.20795708894729614
25,1028.894472361809,0.204897940158844,-0.20797818899154663
26,1070.0502512562814,0.20489221811294556,-0.20795154571533203
27,1111.2060301507538,0.20490914583206177,-0.20793527364730835
28,1152.3618090452262,0.20491814613342285,-0.20794731378555298
29,1193.5175879396986,0.20489734411239624,-0.2079908847808838
30,1234.6733668341708,0.20489847660064697,-0.20797276496887207
31,1275.8291457286432,0.20491176843643188,-0.20793569087982178
32,1316.9849246231156,0.20490646362304688,-0.20795130729675293
33,1358.140703517588,0.20493662357330322,-0.2079167366027832
34,1399.2964824120604,0.20492041110992432,-0.20789659023284912
35,1440.4522613065326,0.20491772890090942,-0.2079378366470337
36,1481.608040201005,0.2048977017402649,-0.20797592401504517
37,1522.7638190954774,0.20490103960037231,-0.20793849229812622
